Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	defense response to Gram-negative bacterium (GO:0050829)	3/73	1.948474e-04	5.733862e-03	0	0	3.045765e+01	2.602087e+02	CTSG;CAMP;LTF
GO_Biological_Process_2021	cell junction maintenance (GO:0034331)	2/14	2.091378e-04	5.733862e-03	0	0	1.146954e+02	9.717587e+02	PRTN3;CD177
GO_Biological_Process_2021	innate immune response in mucosa (GO:0002227)	2/21	4.793762e-04	1.213191e-02	0	0	7.241379e+01	5.534604e+02	CAMP;LTF
GO_Biological_Process_2021	regulation of protein serine/threonine kinase activity (GO:0071900)	3/111	6.677825e-04	1.569289e-02	0	0	1.970337e+01	1.440622e+02	TRIB3;ACTB;LTF
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	5/482	8.059886e-04	1.762348e-02	0	0	7.858410e+00	5.597892e+01	LCN2;CHI3L1;F13A1;PRTN3;CTSG
GO_Biological_Process_2021	mucosal immune response (GO:0002385)	2/28	8.570688e-04	1.762348e-02	0	0	5.289920e+01	3.735738e+02	CAMP;LTF
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	4/300	1.134380e-03	2.189857e-02	0	0	9.846346e+00	6.677467e+01	P4HA2;CTSG;ITGB7;TGFBI
GO_Biological_Process_2021	regulation of transmembrane transport (GO:0034762)	2/34	1.264659e-03	2.189857e-02	0	0	4.296767e+01	2.867212e+02	TRIB3;ACTB
GO_Biological_Process_2021	secondary alcohol biosynthetic process (GO:1902653)	2/34	1.264659e-03	2.189857e-02	0	0	4.296767e+01	2.867212e+02	DHCR24;LSS
GO_Biological_Process_2021	cholesterol biosynthetic process (GO:0006695)	2/35	1.340012e-03	2.204320e-02	0	0	4.166353e+01	2.756074e+02	DHCR24;LSS
GO_Biological_Process_2021	retina homeostasis (GO:0001895)	2/36	1.417469e-03	2.220702e-02	0	0	4.043611e+01	2.652157e+02	ACTB;LTF
GO_Biological_Process_2021	sterol biosynthetic process (GO:0016126)	2/38	1.578669e-03	2.360827e-02	0	0	3.818582e+01	2.463434e+02	DHCR24;LSS
GO_Biological_Process_2021	positive regulation of osteoblast differentiation (GO:0045669)	2/44	2.112104e-03	3.021228e-02	0	0	3.272085e+01	2.015628e+02	IFITM1;LTF
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	5/621	2.470677e-03	3.386886e-02	0	0	6.041771e+00	3.627034e+01	IFITM1;LCN2;F13A1;PRTN3;CTSG
GO_Biological_Process_2021	negative regulation of cysteine-type endopeptidase activity (GO:2000117)	2/53	3.050061e-03	4.004085e-02	0	0	2.693442e+01	1.560201e+02	DHCR24;LTF
GO_Biological_Process_2021	negative regulation of viral genome replication (GO:0045071)	2/54	3.164322e-03	4.004085e-02	0	0	2.641512e+01	1.520406e+02	IFITM1;LTF
GO_Biological_Process_2021	amyloid fibril formation (GO:1990000)	2/63	4.281356e-03	5.216912e-02	0	0	2.250763e+01	1.227450e+02	TGFBI;LTF
GO_Biological_Process_2021	regulation of viral genome replication (GO:0045069)	2/67	4.828328e-03	5.673285e-02	0	0	2.111830e+01	1.126293e+02	IFITM1;LTF
GO_Biological_Process_2021	negative regulation of viral process (GO:0048525)	2/70	5.258625e-03	5.766959e-02	0	0	2.018357e+01	1.059211e+02	IFITM1;LTF
GO_Biological_Process_2021	defense response to Gram-positive bacterium (GO:0050830)	2/70	5.258625e-03	5.766959e-02	0	0	2.018357e+01	1.059211e+02	PGLYRP1;CAMP
GO_Biological_Process_2021	cholesterol metabolic process (GO:0008203)	2/77	6.328592e-03	6.377563e-02	0	0	1.829333e+01	9.261325e+01	DHCR24;LSS
GO_Biological_Process_2021	neutrophil migration (GO:1990266)	2/77	6.328592e-03	6.377563e-02	0	0	1.829333e+01	9.261325e+01	PRTN3;CD177
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	4/485	6.396947e-03	6.377563e-02	0	0	6.002310e+00	3.032328e+01	DHCR24;CTSG;MPO;LTF
GO_Biological_Process_2021	cell-cell junction organization (GO:0045216)	2/82	7.148507e-03	6.518160e-02	0	0	1.714569e+01	8.471431e+01	PRTN3;CD177
GO_Biological_Process_2021	regulation of osteoblast differentiation (GO:0045667)	2/83	7.317980e-03	6.518160e-02	0	0	1.693316e+01	8.326749e+01	IFITM1;LTF
GO_Biological_Process_2021	antifungal humoral response (GO:0019732)	1/5	7.726694e-03	6.518160e-02	0	0	1.663750e+02	8.090940e+02	LTF
GO_Biological_Process_2021	mature conventional dendritic cell differentiation (GO:0097029)	1/5	7.726694e-03	6.518160e-02	0	0	1.663750e+02	8.090940e+02	PRTN3
GO_Biological_Process_2021	negative regulation of hydrogen peroxide metabolic process (GO:0010727)	1/5	7.726694e-03	6.518160e-02	0	0	1.663750e+02	8.090940e+02	HP
GO_Biological_Process_2021	regulation of neutrophil degranulation (GO:0043313)	1/5	7.726694e-03	6.518160e-02	0	0	1.663750e+02	8.090940e+02	CD177
GO_Biological_Process_2021	positive regulation of osteoblast proliferation (GO:0033690)	1/6	9.265092e-03	7.257656e-02	0	0	1.330933e+02	6.230766e+02	LTF
GO_Biological_Process_2021	chitin catabolic process (GO:0006032)	1/6	9.265092e-03	7.257656e-02	0	0	1.330933e+02	6.230766e+02	CHI3L1
GO_Biological_Process_2021	chitin metabolic process (GO:0006030)	1/6	9.265092e-03	7.257656e-02	0	0	1.330933e+02	6.230766e+02	CHI3L1
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	4/546	9.635263e-03	7.372097e-02	0	0	5.310100e+00	2.465121e+01	CHI3L1;S100A4;TRIB3;LTF
GO_Biological_Process_2021	positive regulation of cold-induced thermogenesis (GO:0120162)	2/97	9.878838e-03	7.386677e-02	0	0	1.442759e+01	6.661737e+01	PLAC8;LCN2
GO_Biological_Process_2021	iron import into cell (GO:0033212)	1/7	1.080118e-02	7.613770e-02	0	0	1.109056e+02	5.021914e+02	LTF
GO_Biological_Process_2021	modulation by symbiont of host apoptotic process (GO:0052150)	1/7	1.080118e-02	7.613770e-02	0	0	1.109056e+02	5.021914e+02	CTSG
GO_Biological_Process_2021	regulation of cell death (GO:0010941)	2/102	1.087681e-02	7.613770e-02	0	0	1.370276e+01	6.195184e+01	HP;DHCR24
GO_Biological_Process_2021	steroid metabolic process (GO:0008202)	2/104	1.128802e-02	7.737000e-02	0	0	1.343272e+01	6.023251e+01	DHCR24;LSS
GO_Biological_Process_2021	peptidyl-proline hydroxylation to 4-hydroxy-L-proline (GO:0018401)	1/8	1.233497e-02	7.804240e-02	0	0	9.505714e+01	4.178063e+02	P4HA2
GO_Biological_Process_2021	regulation of osteoclast development (GO:2001204)	1/8	1.233497e-02	7.804240e-02	0	0	9.505714e+01	4.178063e+02	LTF
GO_Biological_Process_2021	negative regulation by symbiont of host apoptotic process (GO:0033668)	1/8	1.233497e-02	7.804240e-02	0	0	9.505714e+01	4.178063e+02	CTSG
GO_Biological_Process_2021	negative regulation by symbiont of host programmed cell death (GO:0052041)	1/8	1.233497e-02	7.804240e-02	0	0	9.505714e+01	4.178063e+02	CTSG
GO_Biological_Process_2021	positive regulation of metabolic process (GO:0009893)	2/113	1.322202e-02	8.146542e-02	0	0	1.233799e+01	5.337257e+01	PLAC8;LCN2
GO_Biological_Process_2021	regulation of transmembrane transporter activity (GO:0022898)	1/9	1.386645e-02	8.146542e-02	0	0	8.317083e+01	3.558283e+02	ACTB
GO_Biological_Process_2021	regulation of tumor necrosis factor superfamily cytokine production (GO:1903555)	1/9	1.386645e-02	8.146542e-02	0	0	8.317083e+01	3.558283e+02	LTF
GO_Biological_Process_2021	glucosamine-containing compound catabolic process (GO:1901072)	1/9	1.386645e-02	8.146542e-02	0	0	8.317083e+01	3.558283e+02	CHI3L1
GO_Biological_Process_2021	regulation of protein binding (GO:0043393)	2/118	1.435455e-02	8.169623e-02	0	0	1.180321e+01	5.008915e+01	TRIB3;ACTB
GO_Biological_Process_2021	adherens junction assembly (GO:0034333)	1/10	1.539564e-02	8.169623e-02	0	0	7.392593e+01	3.085425e+02	ACTB
GO_Biological_Process_2021	apical protein localization (GO:0045176)	1/10	1.539564e-02	8.169623e-02	0	0	7.392593e+01	3.085425e+02	ACTB
GO_Biological_Process_2021	positive regulation of toll-like receptor 4 signaling pathway (GO:0034145)	1/10	1.539564e-02	8.169623e-02	0	0	7.392593e+01	3.085425e+02	LTF
GO_Biological_Process_2021	granulocyte migration (GO:0097530)	1/10	1.539564e-02	8.169623e-02	0	0	7.392593e+01	3.085425e+02	CD177
GO_Biological_Process_2021	negative regulation of lipopolysaccharide-mediated signaling pathway (GO:0031665)	1/10	1.539564e-02	8.169623e-02	0	0	7.392593e+01	3.085425e+02	LTF
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	3/351	1.675021e-02	8.429317e-02	0	0	6.040948e+00	2.470352e+01	P4HA2;TGFBI;LTF
GO_Biological_Process_2021	peptidyl-proline hydroxylation (GO:0019511)	1/11	1.692253e-02	8.429317e-02	0	0	6.653000e+01	2.713831e+02	P4HA2
GO_Biological_Process_2021	positive regulation of myeloid leukocyte mediated immunity (GO:0002888)	1/12	1.844714e-02	8.429317e-02	0	0	6.047879e+01	2.414825e+02	CD177
GO_Biological_Process_2021	angiotensin maturation (GO:0002003)	1/12	1.844714e-02	8.429317e-02	0	0	6.047879e+01	2.414825e+02	CTSG
GO_Biological_Process_2021	regulation of angiotensin levels in blood (GO:0002002)	1/12	1.844714e-02	8.429317e-02	0	0	6.047879e+01	2.414825e+02	CTSG
GO_Biological_Process_2021	negative regulation of fatty acid biosynthetic process (GO:0045717)	1/12	1.844714e-02	8.429317e-02	0	0	6.047879e+01	2.414825e+02	TRIB3
GO_Biological_Process_2021	modulation by host of viral process (GO:0044788)	1/12	1.844714e-02	8.429317e-02	0	0	6.047879e+01	2.414825e+02	LTF
GO_Biological_Process_2021	morphogenesis of a polarized epithelium (GO:0001738)	1/12	1.844714e-02	8.429317e-02	0	0	6.047879e+01	2.414825e+02	ACTB
GO_Biological_Process_2021	negative regulation of oxidoreductase activity (GO:0051354)	1/12	1.844714e-02	8.429317e-02	0	0	6.047879e+01	2.414825e+02	HP
GO_Biological_Process_2021	negative regulation by host of viral process (GO:0044793)	1/12	1.844714e-02	8.429317e-02	0	0	6.047879e+01	2.414825e+02	LTF
GO_Biological_Process_2021	response to interleukin-6 (GO:0070741)	1/13	1.996945e-02	8.728443e-02	0	0	5.543611e+01	2.169521e+02	CHI3L1
GO_Biological_Process_2021	regulation of oxidoreductase activity (GO:0051341)	1/13	1.996945e-02	8.728443e-02	0	0	5.543611e+01	2.169521e+02	HP
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	3/381	2.078035e-02	8.728443e-02	0	0	5.553005e+00	2.151094e+01	DHCR24;MPO;LTF
GO_Biological_Process_2021	low-density lipoprotein particle remodeling (GO:0034374)	1/14	2.148948e-02	8.728443e-02	0	0	5.116923e+01	1.964997e+02	MPO
GO_Biological_Process_2021	regulation of integrin-mediated signaling pathway (GO:2001044)	1/14	2.148948e-02	8.728443e-02	0	0	5.116923e+01	1.964997e+02	CD177
GO_Biological_Process_2021	positive regulation of superoxide anion generation (GO:0032930)	1/14	2.148948e-02	8.728443e-02	0	0	5.116923e+01	1.964997e+02	CD177
GO_Biological_Process_2021	bone morphogenesis (GO:0060349)	1/14	2.148948e-02	8.728443e-02	0	0	5.116923e+01	1.964997e+02	LTF
GO_Biological_Process_2021	detection of bacterium (GO:0016045)	1/14	2.148948e-02	8.728443e-02	0	0	5.116923e+01	1.964997e+02	PGLYRP1
GO_Biological_Process_2021	positive regulation of leukocyte degranulation (GO:0043302)	1/14	2.148948e-02	8.728443e-02	0	0	5.116923e+01	1.964997e+02	CD177
GO_Biological_Process_2021	response to cytokine (GO:0034097)	2/150	2.253774e-02	9.011164e-02	0	0	9.236253e+00	3.502908e+01	IFITM1;CHI3L1
GO_Biological_Process_2021	regulation of superoxide anion generation (GO:0032928)	1/15	2.300723e-02	9.011164e-02	0	0	4.751190e+01	1.792124e+02	CD177
GO_Biological_Process_2021	protein localization to cell-cell junction (GO:0150105)	1/15	2.300723e-02	9.011164e-02	0	0	4.751190e+01	1.792124e+02	ACTB
GO_Biological_Process_2021	killing by host of symbiont cells (GO:0051873)	1/16	2.452270e-02	9.310661e-02	0	0	4.434222e+01	1.644279e+02	CAMP
GO_Biological_Process_2021	activation of NF-kappaB-inducing kinase activity (GO:0007250)	1/16	2.452270e-02	9.310661e-02	0	0	4.434222e+01	1.644279e+02	CHI3L1
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	2/161	2.570511e-02	9.310661e-02	0	0	8.592496e+00	3.145769e+01	CHI3L1;TRIB3
GO_Biological_Process_2021	negative regulation of ATPase activity (GO:0032780)	1/17	2.603589e-02	9.310661e-02	0	0	4.156875e+01	1.516544e+02	LTF
GO_Biological_Process_2021	negative regulation of viral entry into host cell (GO:0046597)	1/17	2.603589e-02	9.310661e-02	0	0	4.156875e+01	1.516544e+02	IFITM1
GO_Biological_Process_2021	negative regulation of fatty acid metabolic process (GO:0045922)	1/17	2.603589e-02	9.310661e-02	0	0	4.156875e+01	1.516544e+02	TRIB3
GO_Biological_Process_2021	regulation of osteoblast proliferation (GO:0033688)	1/17	2.603589e-02	9.310661e-02	0	0	4.156875e+01	1.516544e+02	LTF
GO_Biological_Process_2021	negative regulation of phagocytosis (GO:0050765)	1/17	2.603589e-02	9.310661e-02	0	0	4.156875e+01	1.516544e+02	PRTN3
GO_Biological_Process_2021	leukocyte tethering or rolling (GO:0050901)	1/18	2.754681e-02	9.641385e-02	0	0	3.912157e+01	1.405195e+02	ITGB7
GO_Biological_Process_2021	response to interferon-alpha (GO:0035455)	1/18	2.754681e-02	9.641385e-02	0	0	3.912157e+01	1.405195e+02	IFITM1
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	2/171	2.873280e-02	9.854897e-02	0	0	8.079984e+00	2.868165e+01	S100A4;LTF
GO_Biological_Process_2021	regulation of glucose transmembrane transport (GO:0010827)	1/19	2.905547e-02	9.854897e-02	0	0	3.694630e+01	1.307363e+02	TRIB3
GO_Biological_Process_2021	leukocyte adhesion to vascular endothelial cell (GO:0061756)	1/19	2.905547e-02	9.854897e-02	0	0	3.694630e+01	1.307363e+02	ITGB7
GO_Biological_Process_2021	negative regulation of viral life cycle (GO:1903901)	1/20	3.056186e-02	1.005485e-01	0	0	3.500000e+01	1.220801e+02	IFITM1
GO_Biological_Process_2021	negative regulation of osteoclast differentiation (GO:0045671)	1/20	3.056186e-02	1.005485e-01	0	0	3.500000e+01	1.220801e+02	LTF
GO_Biological_Process_2021	regulation of protein localization to cell periphery (GO:1904375)	1/20	3.056186e-02	1.005485e-01	0	0	3.500000e+01	1.220801e+02	ACTB
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	2/179	3.125331e-02	1.014395e-01	0	0	7.711670e+00	2.672579e+01	IFITM1;ITGB7
GO_Biological_Process_2021	purinergic nucleotide receptor signaling pathway (GO:0035590)	1/21	3.206599e-02	1.014395e-01	0	0	3.324833e+01	1.143729e+02	CTSG
GO_Biological_Process_2021	regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	1/21	3.206599e-02	1.014395e-01	0	0	3.324833e+01	1.143729e+02	LTF
GO_Biological_Process_2021	hydrogen peroxide catabolic process (GO:0042744)	1/21	3.206599e-02	1.014395e-01	0	0	3.324833e+01	1.143729e+02	MPO
GO_Biological_Process_2021	negative regulation of lipid biosynthetic process (GO:0051055)	1/22	3.356786e-02	1.051793e-01	0	0	3.166349e+01	1.074718e+02	TRIB3
GO_Biological_Process_2021	regulation of toll-like receptor 4 signaling pathway (GO:0034143)	1/23	3.506747e-02	1.058459e-01	0	0	3.022273e+01	1.012607e+02	LTF
GO_Biological_Process_2021	membrane protein ectodomain proteolysis (GO:0006509)	1/23	3.506747e-02	1.058459e-01	0	0	3.022273e+01	1.012607e+02	PRTN3
GO_Biological_Process_2021	cytoskeleton-dependent intracellular transport (GO:0030705)	1/23	3.506747e-02	1.058459e-01	0	0	3.022273e+01	1.012607e+02	TUBA1A
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity (GO:2000116)	1/23	3.506747e-02	1.058459e-01	0	0	3.022273e+01	1.012607e+02	LTF
GO_Biological_Process_2021	defense response to fungus (GO:0050832)	1/24	3.656484e-02	1.083769e-01	0	0	2.890725e+01	9.564449e+01	LTF
GO_Biological_Process_2021	dendritic cell differentiation (GO:0097028)	1/24	3.656484e-02	1.083769e-01	0	0	2.890725e+01	9.564449e+01	PRTN3
GO_Biological_Process_2021	positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	1/25	3.805995e-02	1.118011e-01	0	0	2.770139e+01	9.054456e+01	CHI3L1
GO_Biological_Process_2021	negative regulation of cell development (GO:0010721)	1/26	3.955282e-02	1.128292e-01	0	0	2.659200e+01	8.589531e+01	LTF
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	2/207	4.072820e-02	1.128292e-01	0	0	6.648949e+00	2.128218e+01	CHI3L1;TRIB3
GO_Biological_Process_2021	acute inflammatory response (GO:0002526)	1/27	4.104345e-02	1.128292e-01	0	0	2.556795e+01	8.164163e+01	HP
GO_Biological_Process_2021	negative regulation of catalytic activity (GO:0043086)	1/27	4.104345e-02	1.128292e-01	0	0	2.556795e+01	8.164163e+01	HP
GO_Biological_Process_2021	positive regulation of toll-like receptor signaling pathway (GO:0034123)	1/27	4.104345e-02	1.128292e-01	0	0	2.556795e+01	8.164163e+01	LTF
GO_Biological_Process_2021	leukocyte cell-cell adhesion (GO:0007159)	1/28	4.253183e-02	1.128292e-01	0	0	2.461975e+01	7.773693e+01	CD177
GO_Biological_Process_2021	receptor clustering (GO:0043113)	1/28	4.253183e-02	1.128292e-01	0	0	2.461975e+01	7.773693e+01	ITGB7
GO_Biological_Process_2021	response to interferon-beta (GO:0035456)	1/28	4.253183e-02	1.128292e-01	0	0	2.461975e+01	7.773693e+01	IFITM1
GO_Biological_Process_2021	protein localization to cell surface (GO:0034394)	1/28	4.253183e-02	1.128292e-01	0	0	2.461975e+01	7.773693e+01	CD177
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	2/216	4.397834e-02	1.128292e-01	0	0	6.366420e+00	1.988906e+01	ITGB7;TGFBI
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)	1/29	4.401799e-02	1.128292e-01	0	0	2.373929e+01	7.414151e+01	TRIB3
GO_Biological_Process_2021	regulation of fatty acid biosynthetic process (GO:0042304)	1/29	4.401799e-02	1.128292e-01	0	0	2.373929e+01	7.414151e+01	TRIB3
GO_Biological_Process_2021	regulation of ubiquitin-protein transferase activity (GO:0051438)	1/29	4.401799e-02	1.128292e-01	0	0	2.373929e+01	7.414151e+01	TRIB3
GO_Biological_Process_2021	hydrogen peroxide metabolic process (GO:0042743)	1/29	4.401799e-02	1.128292e-01	0	0	2.373929e+01	7.414151e+01	MPO
GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)	2/217	4.434534e-02	1.128292e-01	0	0	6.336488e+00	1.974290e+01	ITGB7;TGFBI
GO_Biological_Process_2021	maintenance of blood-brain barrier (GO:0035633)	1/30	4.550191e-02	1.128292e-01	0	0	2.291954e+01	7.082140e+01	ACTB
GO_Biological_Process_2021	respiratory tube development (GO:0030323)	1/30	4.550191e-02	1.128292e-01	0	0	2.291954e+01	7.082140e+01	CHI3L1
GO_Biological_Process_2021	heterotypic cell-cell adhesion (GO:0034113)	1/30	4.550191e-02	1.128292e-01	0	0	2.291954e+01	7.082140e+01	ITGB7
GO_Biological_Process_2021	morphogenesis of an epithelium (GO:0002009)	1/30	4.550191e-02	1.128292e-01	0	0	2.291954e+01	7.082140e+01	ACTB
GO_Biological_Process_2021	regulation of protein localization to membrane (GO:1905475)	1/30	4.550191e-02	1.128292e-01	0	0	2.291954e+01	7.082140e+01	ACTB
GO_Biological_Process_2021	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	2/224	4.694653e-02	1.128292e-01	0	0	6.134514e+00	1.876392e+01	S100A4;LTF
GO_Biological_Process_2021	aminoglycan catabolic process (GO:0006026)	1/31	4.698360e-02	1.128292e-01	0	0	2.215444e+01	6.774733e+01	CHI3L1
GO_Biological_Process_2021	positive regulation of ubiquitin-protein transferase activity (GO:0051443)	1/31	4.698360e-02	1.128292e-01	0	0	2.215444e+01	6.774733e+01	TRIB3
GO_Biological_Process_2021	peptide cross-linking (GO:0018149)	1/31	4.698360e-02	1.128292e-01	0	0	2.215444e+01	6.774733e+01	F13A1
GO_Biological_Process_2021	negative regulation of response to biotic stimulus (GO:0002832)	1/31	4.698360e-02	1.128292e-01	0	0	2.215444e+01	6.774733e+01	LTF
GO_Biological_Process_2021	inflammatory response (GO:0006954)	2/230	4.922021e-02	1.173438e-01	0	0	5.971264e+00	1.798217e+01	HP;CHI3L1
GO_Biological_Process_2021	organic cyclic compound biosynthetic process (GO:1901362)	1/34	5.141533e-02	1.216953e-01	0	0	2.013737e+01	5.976408e+01	LSS
GO_Biological_Process_2021	lung development (GO:0030324)	1/35	5.288813e-02	1.233381e-01	0	0	1.954412e+01	5.745142e+01	CHI3L1
GO_Biological_Process_2021	respiratory system development (GO:0060541)	1/35	5.288813e-02	1.233381e-01	0	0	1.954412e+01	5.745142e+01	CHI3L1
GO_Biological_Process_2021	positive regulation of bone mineralization (GO:0030501)	1/36	5.435873e-02	1.233381e-01	0	0	1.898476e+01	5.528648e+01	LTF
GO_Biological_Process_2021	negative regulation of fat cell differentiation (GO:0045599)	1/36	5.435873e-02	1.233381e-01	0	0	1.898476e+01	5.528648e+01	TRIB3
GO_Biological_Process_2021	transition metal ion transport (GO:0000041)	1/36	5.435873e-02	1.233381e-01	0	0	1.898476e+01	5.528648e+01	LTF
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	1/36	5.435873e-02	1.233381e-01	0	0	1.898476e+01	5.528648e+01	ACTB
GO_Biological_Process_2021	regulation of transport (GO:0051049)	1/37	5.582711e-02	1.258022e-01	0	0	1.845648e+01	5.325610e+01	ACTB
GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)	3/566	5.642779e-02	1.262908e-01	0	0	3.693098e+00	1.061690e+01	IFITM1;PRTN3;TGFBI
GO_Biological_Process_2021	connective tissue development (GO:0061448)	1/38	5.729329e-02	1.273614e-01	0	0	1.795676e+01	5.134864e+01	CHI3L1
GO_Biological_Process_2021	membrane protein proteolysis (GO:0033619)	1/39	5.875726e-02	1.280208e-01	0	0	1.748333e+01	4.955372e+01	PRTN3
GO_Biological_Process_2021	regulation of viral entry into host cell (GO:0046596)	1/39	5.875726e-02	1.280208e-01	0	0	1.748333e+01	4.955372e+01	IFITM1
GO_Biological_Process_2021	regulation of peptidyl-threonine phosphorylation (GO:0010799)	1/39	5.875726e-02	1.280208e-01	0	0	1.748333e+01	4.955372e+01	CHI3L1
GO_Biological_Process_2021	bone development (GO:0060348)	1/40	6.021904e-02	1.289135e-01	0	0	1.703419e+01	4.786210e+01	LTF
GO_Biological_Process_2021	negative regulation of protein kinase B signaling (GO:0051898)	1/40	6.021904e-02	1.289135e-01	0	0	1.703419e+01	4.786210e+01	TRIB3
GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	2/258	6.034247e-02	1.289135e-01	0	0	5.310614e+00	1.491071e+01	IFITM1;LTF
GO_Biological_Process_2021	skeletal system morphogenesis (GO:0048705)	1/42	6.313599e-02	1.331522e-01	0	0	1.620163e+01	4.475641e+01	LTF
GO_Biological_Process_2021	ATP-dependent chromatin remodeling (GO:0043044)	1/42	6.313599e-02	1.331522e-01	0	0	1.620163e+01	4.475641e+01	ACTB
GO_Biological_Process_2021	substantia nigra development (GO:0021762)	1/43	6.459119e-02	1.353535e-01	0	0	1.581508e+01	4.332821e+01	ACTB
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	1/44	6.604419e-02	1.375224e-01	0	0	1.544651e+01	4.197483e+01	ACTB
GO_Biological_Process_2021	zymogen activation (GO:0031638)	1/45	6.749501e-02	1.396595e-01	0	0	1.509470e+01	4.069080e+01	HP
GO_Biological_Process_2021	epithelial to mesenchymal transition (GO:0001837)	1/47	7.039011e-02	1.447397e-01	0	0	1.443696e+01	3.831139e+01	S100A4
GO_Biological_Process_2021	negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	1/48	7.183440e-02	1.452288e-01	0	0	1.412908e+01	3.720740e+01	LTF
GO_Biological_Process_2021	substrate adhesion-dependent cell spreading (GO:0034446)	1/48	7.183440e-02	1.452288e-01	0	0	1.412908e+01	3.720740e+01	ITGB7
GO_Biological_Process_2021	proteolysis (GO:0006508)	2/287	7.268251e-02	1.452288e-01	0	0	4.763218e+00	1.248751e+01	PRTN3;CTSG
GO_Biological_Process_2021	adherens junction organization (GO:0034332)	1/49	7.327651e-02	1.452288e-01	0	0	1.383403e+01	3.615544e+01	ACTB
GO_Biological_Process_2021	positive regulation of reactive oxygen species metabolic process (GO:2000379)	1/49	7.327651e-02	1.452288e-01	0	0	1.383403e+01	3.615544e+01	CD177
GO_Biological_Process_2021	response to hydrogen peroxide (GO:0042542)	1/49	7.327651e-02	1.452288e-01	0	0	1.383403e+01	3.615544e+01	HP
GO_Biological_Process_2021	iron ion transport (GO:0006826)	1/50	7.471646e-02	1.471959e-01	0	0	1.355102e+01	3.515209e+01	LTF
