Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	RIG-I signaling pathway (GO:0039529)	2/7	1.380756e-04	2.835151e-03	0	0	1.595440e+02	1.417981e+03	DDX58;OAS3
GO_Biological_Process_2021	negative regulation of T cell mediated immunity (GO:0002710)	2/14	5.913971e-04	1.071472e-02	0	0	6.645333e+01	4.939491e+02	IL4I1;HFE
GO_Biological_Process_2021	defense response to protozoan (GO:0042832)	2/14	5.913971e-04	1.071472e-02	0	0	6.645333e+01	4.939491e+02	GBP6;GBP2
GO_Biological_Process_2021	negative regulation of type I interferon-mediated signaling pathway (GO:0060339)	2/16	7.772737e-04	1.330002e-02	0	0	5.695429e+01	4.077766e+02	OAS3;USP18
GO_Biological_Process_2021	regulation of adaptive immune response (GO:0002819)	2/18	9.877327e-04	1.601167e-02	0	0	4.983000e+01	3.448285e+02	IL4I1;IRF7
GO_Biological_Process_2021	positive regulation of tumor necrosis factor production (GO:0032760)	3/77	1.058739e-03	1.630457e-02	0	0	1.644291e+01	1.126451e+02	OAS2;DDX58;OAS3
GO_Biological_Process_2021	defense response to bacterium (GO:0042742)	4/176	1.128737e-03	1.641624e-02	0	0	9.581395e+00	6.502564e+01	GBP6;OAS2;OAS3;GBP2
GO_Biological_Process_2021	positive regulation of interferon-alpha production (GO:0032727)	2/20	1.222524e-03	1.641624e-02	0	0	4.428889e+01	2.970384e+02	DDX58;IRF7
GO_Biological_Process_2021	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	3/81	1.225888e-03	1.641624e-02	0	0	1.559655e+01	1.045606e+02	OAS2;DDX58;OAS3
GO_Biological_Process_2021	response to interleukin-1 (GO:0070555)	3/86	1.457065e-03	1.869900e-02	0	0	1.465331e+01	9.570560e+01	GBP2;TANK;GBP3
GO_Biological_Process_2021	regulation of interferon-alpha production (GO:0032647)	2/25	1.914327e-03	2.358451e-02	0	0	3.465217e+01	2.168668e+02	DDX58;IRF7
GO_Biological_Process_2021	regulation of type I interferon-mediated signaling pathway (GO:0060338)	2/30	2.752822e-03	3.123654e-02	0	0	2.845714e+01	1.677585e+02	OAS3;USP18
GO_Biological_Process_2021	TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	2/30	2.752822e-03	3.123654e-02	0	0	2.845714e+01	1.677585e+02	IRF7;TANK
GO_Biological_Process_2021	MyD88-independent toll-like receptor signaling pathway (GO:0002756)	2/31	2.937792e-03	3.123654e-02	0	0	2.747448e+01	1.601789e+02	IRF7;TANK
GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)	3/110	2.941103e-03	3.123654e-02	0	0	1.135285e+01	6.617544e+01	GBP2;TANK;GBP3
GO_Biological_Process_2021	regulation of tumor necrosis factor production (GO:0032680)	3/124	4.119844e-03	4.229707e-02	0	0	1.003221e+01	5.509632e+01	OAS2;DDX58;OAS3
GO_Biological_Process_2021	negative regulation of innate immune response (GO:0045824)	2/38	4.390165e-03	4.361841e-02	0	0	2.212444e+01	1.201001e+02	OAS3;USP18
GO_Biological_Process_2021	glutathione metabolic process (GO:0006749)	2/43	5.592617e-03	5.382894e-02	0	0	1.942146e+01	1.007257e+02	GSTT2;GSTT1
GO_Biological_Process_2021	cellular response to interleukin-1 (GO:0071347)	3/155	7.643105e-03	7.133565e-02	0	0	7.973684e+00	3.886335e+01	GBP2;TANK;GBP3
GO_Biological_Process_2021	negative regulation of viral genome replication (GO:0045071)	2/54	8.702861e-03	7.883768e-02	0	0	1.530462e+01	7.260668e+01	OAS2;OAS3
GO_Biological_Process_2021	negative regulation of cytokine-mediated signaling pathway (GO:0001960)	2/55	9.016354e-03	7.934392e-02	0	0	1.501509e+01	7.070180e+01	OAS3;USP18
GO_Biological_Process_2021	regulation of RNA metabolic process (GO:0051252)	2/65	1.242213e-02	8.697887e-02	0	0	1.262540e+01	5.540372e+01	OAS2;OAS3
GO_Biological_Process_2021	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process (GO:1902222)	1/5	1.293374e-02	8.697887e-02	0	0	9.776471e+01	4.250727e+02	IL4I1
GO_Biological_Process_2021	L-phenylalanine catabolic process (GO:0006559)	1/5	1.293374e-02	8.697887e-02	0	0	9.776471e+01	4.250727e+02	IL4I1
GO_Biological_Process_2021	negative regulation of dendritic cell differentiation (GO:2001199)	1/5	1.293374e-02	8.697887e-02	0	0	9.776471e+01	4.250727e+02	TMEM176A
GO_Biological_Process_2021	negative regulation of leukocyte differentiation (GO:1902106)	1/5	1.293374e-02	8.697887e-02	0	0	9.776471e+01	4.250727e+02	TMEM176A
GO_Biological_Process_2021	postsynaptic endocytosis (GO:0140239)	1/5	1.293374e-02	8.697887e-02	0	0	9.776471e+01	4.250727e+02	MX2
GO_Biological_Process_2021	postsynaptic neurotransmitter receptor internalization (GO:0098884)	1/5	1.293374e-02	8.697887e-02	0	0	9.776471e+01	4.250727e+02	MX2
GO_Biological_Process_2021	regulation of viral genome replication (GO:0045069)	2/67	1.316099e-02	8.697887e-02	0	0	1.223569e+01	5.298664e+01	OAS2;OAS3
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	3/194	1.401864e-02	8.697887e-02	0	0	6.333048e+00	2.702545e+01	GBP2;TANK;GBP3
GO_Biological_Process_2021	negative regulation of viral process (GO:0048525)	2/70	1.430437e-02	8.697887e-02	0	0	1.169412e+01	4.966714e+01	OAS2;OAS3
GO_Biological_Process_2021	defense response to Gram-positive bacterium (GO:0050830)	2/70	1.430437e-02	8.697887e-02	0	0	1.169412e+01	4.966714e+01	GBP6;GBP2
GO_Biological_Process_2021	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process (GO:1902221)	1/6	1.550074e-02	8.697887e-02	0	0	7.820784e+01	3.258817e+02	IL4I1
GO_Biological_Process_2021	cellular response to iron ion (GO:0071281)	1/6	1.550074e-02	8.697887e-02	0	0	7.820784e+01	3.258817e+02	HFE
GO_Biological_Process_2021	negative regulation of CD8-positive, alpha-beta T cell activation (GO:2001186)	1/6	1.550074e-02	8.697887e-02	0	0	7.820784e+01	3.258817e+02	HFE
GO_Biological_Process_2021	positive regulation of receptor binding (GO:1900122)	1/6	1.550074e-02	8.697887e-02	0	0	7.820784e+01	3.258817e+02	HFE
GO_Biological_Process_2021	regulation of macrophage apoptotic process (GO:2000109)	1/6	1.550074e-02	8.697887e-02	0	0	7.820784e+01	3.258817e+02	IRF7
GO_Biological_Process_2021	tyrosine catabolic process (GO:0006572)	1/6	1.550074e-02	8.697887e-02	0	0	7.820784e+01	3.258817e+02	IL4I1
GO_Biological_Process_2021	detection of virus (GO:0009597)	1/6	1.550074e-02	8.697887e-02	0	0	7.820784e+01	3.258817e+02	DDX58
GO_Biological_Process_2021	negative regulation of myeloid cell apoptotic process (GO:0033033)	1/6	1.550074e-02	8.697887e-02	0	0	7.820784e+01	3.258817e+02	IRF7
GO_Biological_Process_2021	negative regulation of protein binding (GO:0032091)	2/74	1.589328e-02	8.697887e-02	0	0	1.104222e+01	4.573533e+01	HFE;IFIT2
GO_Biological_Process_2021	positive regulation of protein deubiquitination (GO:1903003)	1/7	1.806120e-02	8.697887e-02	0	0	6.516993e+01	2.615914e+02	TANK
GO_Biological_Process_2021	flavin-containing compound metabolic process (GO:0042726)	1/7	1.806120e-02	8.697887e-02	0	0	6.516993e+01	2.615914e+02	ACP5
GO_Biological_Process_2021	regulation of T cell mediated immune response to tumor cell (GO:0002840)	1/7	1.806120e-02	8.697887e-02	0	0	6.516993e+01	2.615914e+02	IL4I1
GO_Biological_Process_2021	synaptic vesicle budding from presynaptic endocytic zone membrane (GO:0016185)	1/7	1.806120e-02	8.697887e-02	0	0	6.516993e+01	2.615914e+02	MX2
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell differentiation (GO:1905063)	1/7	1.806120e-02	8.697887e-02	0	0	6.516993e+01	2.615914e+02	NFATC1
GO_Biological_Process_2021	riboflavin metabolic process (GO:0006771)	1/7	1.806120e-02	8.697887e-02	0	0	6.516993e+01	2.615914e+02	ACP5
GO_Biological_Process_2021	regulation of protein deubiquitination (GO:0090085)	1/7	1.806120e-02	8.697887e-02	0	0	6.516993e+01	2.615914e+02	TANK
GO_Biological_Process_2021	peptide metabolic process (GO:0006518)	2/83	1.972957e-02	8.697887e-02	0	0	9.810864e+00	3.851389e+01	GSTT2;GSTT1
GO_Biological_Process_2021	positive regulation of peptide secretion (GO:0002793)	1/8	2.061512e-02	8.697887e-02	0	0	5.585714e+01	2.168224e+02	HFE
GO_Biological_Process_2021	negative regulation of vascular associated smooth muscle cell differentiation (GO:1905064)	1/8	2.061512e-02	8.697887e-02	0	0	5.585714e+01	2.168224e+02	NFATC1
GO_Biological_Process_2021	synaptic vesicle budding (GO:0070142)	1/8	2.061512e-02	8.697887e-02	0	0	5.585714e+01	2.168224e+02	MX2
GO_Biological_Process_2021	positive regulation of dendritic cell cytokine production (GO:0002732)	1/8	2.061512e-02	8.697887e-02	0	0	5.585714e+01	2.168224e+02	DDX58
GO_Biological_Process_2021	regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034127)	1/8	2.061512e-02	8.697887e-02	0	0	5.585714e+01	2.168224e+02	IRF7
GO_Biological_Process_2021	regulation of myeloid leukocyte differentiation (GO:0002761)	1/8	2.061512e-02	8.697887e-02	0	0	5.585714e+01	2.168224e+02	IRF7
GO_Biological_Process_2021	regulation of chemokine (C-C motif) ligand 5 production (GO:0071649)	1/8	2.061512e-02	8.697887e-02	0	0	5.585714e+01	2.168224e+02	OAS3
GO_Biological_Process_2021	dynamin family protein polymerization involved in membrane fission (GO:0003373)	1/8	2.061512e-02	8.697887e-02	0	0	5.585714e+01	2.168224e+02	MX2
GO_Biological_Process_2021	dynamin family protein polymerization involved in mitochondrial fission (GO:0003374)	1/8	2.061512e-02	8.697887e-02	0	0	5.585714e+01	2.168224e+02	MX2
GO_Biological_Process_2021	positive regulation of monocyte chemotactic protein-1 production (GO:0071639)	1/8	2.061512e-02	8.697887e-02	0	0	5.585714e+01	2.168224e+02	OAS3
GO_Biological_Process_2021	negative regulation of binding (GO:0051100)	2/88	2.201193e-02	8.700073e-02	0	0	9.238140e+00	3.525432e+01	SP100;IFIT2
GO_Biological_Process_2021	regulation of type I interferon production (GO:0032479)	2/89	2.248098e-02	8.700073e-02	0	0	9.131494e+00	3.465480e+01	DDX58;IRF7
GO_Biological_Process_2021	negative regulation of smooth muscle cell differentiation (GO:0051151)	1/9	2.316253e-02	8.700073e-02	0	0	4.887255e+01	1.840159e+02	NFATC1
GO_Biological_Process_2021	L-phenylalanine metabolic process (GO:0006558)	1/9	2.316253e-02	8.700073e-02	0	0	4.887255e+01	1.840159e+02	IL4I1
GO_Biological_Process_2021	negative regulation of T cell cytokine production (GO:0002725)	1/9	2.316253e-02	8.700073e-02	0	0	4.887255e+01	1.840159e+02	HFE
GO_Biological_Process_2021	regulation of CD8-positive, alpha-beta T cell activation (GO:2001185)	1/9	2.316253e-02	8.700073e-02	0	0	4.887255e+01	1.840159e+02	HFE
GO_Biological_Process_2021	bone resorption (GO:0045453)	1/9	2.316253e-02	8.700073e-02	0	0	4.887255e+01	1.840159e+02	ACP5
GO_Biological_Process_2021	response to type I interferon (GO:0034340)	1/9	2.316253e-02	8.700073e-02	0	0	4.887255e+01	1.840159e+02	SP100
GO_Biological_Process_2021	negative regulation of alpha-beta T cell activation (GO:0046636)	1/9	2.316253e-02	8.700073e-02	0	0	4.887255e+01	1.840159e+02	HFE
GO_Biological_Process_2021	regulation of receptor binding (GO:1900120)	1/10	2.570344e-02	9.099610e-02	0	0	4.344009e+01	1.590398e+02	HFE
GO_Biological_Process_2021	aromatic amino acid family metabolic process (GO:0009072)	1/10	2.570344e-02	9.099610e-02	0	0	4.344009e+01	1.590398e+02	IL4I1
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	1/10	2.570344e-02	9.099610e-02	0	0	4.344009e+01	1.590398e+02	SP100
GO_Biological_Process_2021	indolalkylamine catabolic process (GO:0046218)	1/10	2.570344e-02	9.099610e-02	0	0	4.344009e+01	1.590398e+02	IL4I1
GO_Biological_Process_2021	negative regulation of receptor binding (GO:1900121)	1/10	2.570344e-02	9.099610e-02	0	0	4.344009e+01	1.590398e+02	HFE
GO_Biological_Process_2021	tryptophan catabolic process (GO:0006569)	1/11	2.823787e-02	9.453549e-02	0	0	3.909412e+01	1.394523e+02	IL4I1
GO_Biological_Process_2021	regulation of monocyte chemotactic protein-1 production (GO:0071637)	1/11	2.823787e-02	9.453549e-02	0	0	3.909412e+01	1.394523e+02	OAS3
GO_Biological_Process_2021	tryptophan metabolic process (GO:0006568)	1/11	2.823787e-02	9.453549e-02	0	0	3.909412e+01	1.394523e+02	IL4I1
GO_Biological_Process_2021	calcineurin-NFAT signaling cascade (GO:0033173)	1/11	2.823787e-02	9.453549e-02	0	0	3.909412e+01	1.394523e+02	NFATC1
GO_Biological_Process_2021	DNA damage response, signal transduction resulting in transcription (GO:0042772)	1/11	2.823787e-02	9.453549e-02	0	0	3.909412e+01	1.394523e+02	SP100
GO_Biological_Process_2021	positive regulation of myeloid leukocyte mediated immunity (GO:0002888)	1/12	3.076584e-02	9.571593e-02	0	0	3.553832e+01	1.237214e+02	DDX58
GO_Biological_Process_2021	smooth muscle cell differentiation (GO:0051145)	1/12	3.076584e-02	9.571593e-02	0	0	3.553832e+01	1.237214e+02	TMEM204
GO_Biological_Process_2021	tyrosine metabolic process (GO:0006570)	1/12	3.076584e-02	9.571593e-02	0	0	3.553832e+01	1.237214e+02	IL4I1
GO_Biological_Process_2021	negative regulation of leukocyte apoptotic process (GO:2000107)	1/12	3.076584e-02	9.571593e-02	0	0	3.553832e+01	1.237214e+02	IRF7
GO_Biological_Process_2021	calcineurin-mediated signaling (GO:0097720)	1/12	3.076584e-02	9.571593e-02	0	0	3.553832e+01	1.237214e+02	NFATC1
GO_Biological_Process_2021	carboxylic acid catabolic process (GO:0046395)	1/12	3.076584e-02	9.571593e-02	0	0	3.553832e+01	1.237214e+02	IL4I1
GO_Biological_Process_2021	regulation of dendritic cell differentiation (GO:2001198)	1/12	3.076584e-02	9.571593e-02	0	0	3.553832e+01	1.237214e+02	TMEM176A
GO_Biological_Process_2021	response to iron ion (GO:0010039)	1/13	3.328735e-02	9.953887e-02	0	0	3.257516e+01	1.108395e+02	HFE
GO_Biological_Process_2021	regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	1/13	3.328735e-02	9.953887e-02	0	0	3.257516e+01	1.108395e+02	OAS3
GO_Biological_Process_2021	regulation of nucleocytoplasmic transport (GO:0046822)	1/13	3.328735e-02	9.953887e-02	0	0	3.257516e+01	1.108395e+02	MX2
GO_Biological_Process_2021	negative regulation of nucleocytoplasmic transport (GO:0046823)	1/13	3.328735e-02	9.953887e-02	0	0	3.257516e+01	1.108395e+02	SP100
GO_Biological_Process_2021	antiviral innate immune response (GO:0140374)	1/14	3.580243e-02	1.040297e-01	0	0	3.006787e+01	1.001182e+02	DDX58
GO_Biological_Process_2021	positive regulation of regulatory T cell differentiation (GO:0045591)	1/14	3.580243e-02	1.040297e-01	0	0	3.006787e+01	1.001182e+02	IL4I1
GO_Biological_Process_2021	positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725)	1/14	3.580243e-02	1.040297e-01	0	0	3.006787e+01	1.001182e+02	DDX58
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	4/482	3.636460e-02	1.044232e-01	0	0	3.394351e+00	1.124942e+01	GBP6;GBP2;TANK;GBP3
GO_Biological_Process_2021	regulation of protein binding (GO:0043393)	2/118	3.778987e-02	1.044232e-01	0	0	6.838621e+00	2.240137e+01	HFE;IFIT2
GO_Biological_Process_2021	cellular response to exogenous dsRNA (GO:0071360)	1/15	3.831109e-02	1.044232e-01	0	0	2.791877e+01	9.107146e+01	DDX58
GO_Biological_Process_2021	regulation of secretion (GO:0051046)	1/15	3.831109e-02	1.044232e-01	0	0	2.791877e+01	9.107146e+01	OAS2
GO_Biological_Process_2021	negative regulation of cellular component movement (GO:0051271)	1/15	3.831109e-02	1.044232e-01	0	0	2.791877e+01	9.107146e+01	SP100
GO_Biological_Process_2021	positive regulation of response to cytokine stimulus (GO:0060760)	1/15	3.831109e-02	1.044232e-01	0	0	2.791877e+01	9.107146e+01	DDX58
GO_Biological_Process_2021	interleukin-27-mediated signaling pathway (GO:0070106)	1/15	3.831109e-02	1.044232e-01	0	0	2.791877e+01	9.107146e+01	OAS2
GO_Biological_Process_2021	positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	1/16	4.081335e-02	1.074403e-01	0	0	2.605621e+01	8.334719e+01	DDX58
GO_Biological_Process_2021	regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645)	1/16	4.081335e-02	1.074403e-01	0	0	2.605621e+01	8.334719e+01	DDX58
GO_Biological_Process_2021	aromatic amino acid family catabolic process (GO:0009074)	1/16	4.081335e-02	1.074403e-01	0	0	2.605621e+01	8.334719e+01	IL4I1
GO_Biological_Process_2021	regulation of monocyte differentiation (GO:0045655)	1/16	4.081335e-02	1.074403e-01	0	0	2.605621e+01	8.334719e+01	IRF7
GO_Biological_Process_2021	regulation of Golgi organization (GO:1903358)	1/17	4.330923e-02	1.085078e-01	0	0	2.442647e+01	7.668421e+01	PDE4DIP
GO_Biological_Process_2021	pulmonary valve morphogenesis (GO:0003184)	1/17	4.330923e-02	1.085078e-01	0	0	2.442647e+01	7.668421e+01	NFATC1
GO_Biological_Process_2021	negative regulation of chemokine production (GO:0032682)	1/17	4.330923e-02	1.085078e-01	0	0	2.442647e+01	7.668421e+01	OAS3
GO_Biological_Process_2021	negative regulation of cytokine production involved in immune response (GO:0002719)	1/17	4.330923e-02	1.085078e-01	0	0	2.442647e+01	7.668421e+01	HFE
GO_Biological_Process_2021	regulation of cellular response to growth factor stimulus (GO:0090287)	1/17	4.330923e-02	1.085078e-01	0	0	2.442647e+01	7.668421e+01	TMEM204
GO_Biological_Process_2021	innate immune response (GO:0045087)	3/302	4.379277e-02	1.085078e-01	0	0	4.023411e+00	1.258638e+01	SP100;DDX58;IRF7
GO_Biological_Process_2021	pulmonary valve development (GO:0003177)	1/18	4.579873e-02	1.085078e-01	0	0	2.298847e+01	7.088491e+01	NFATC1
GO_Biological_Process_2021	cellular response to pH (GO:0071467)	1/18	4.579873e-02	1.085078e-01	0	0	2.298847e+01	7.088491e+01	GPR68
GO_Biological_Process_2021	regulation of B cell differentiation (GO:0045577)	1/18	4.579873e-02	1.085078e-01	0	0	2.298847e+01	7.088491e+01	IL4I1
GO_Biological_Process_2021	mitochondrial fission (GO:0000266)	1/18	4.579873e-02	1.085078e-01	0	0	2.298847e+01	7.088491e+01	MX2
GO_Biological_Process_2021	negative regulation of leukocyte cell-cell adhesion (GO:1903038)	1/18	4.579873e-02	1.085078e-01	0	0	2.298847e+01	7.088491e+01	IL4I1
GO_Biological_Process_2021	response to interferon-alpha (GO:0035455)	1/18	4.579873e-02	1.085078e-01	0	0	2.298847e+01	7.088491e+01	MX2
GO_Biological_Process_2021	cellular response to dsRNA (GO:0071359)	1/18	4.579873e-02	1.085078e-01	0	0	2.298847e+01	7.088491e+01	DDX58
GO_Biological_Process_2021	regulation of T cell cytokine production (GO:0002724)	1/19	4.828189e-02	1.135177e-01	0	0	2.171024e+01	6.579720e+01	HFE
GO_Biological_Process_2021	maintenance of protein location in nucleus (GO:0051457)	1/20	5.075870e-02	1.158050e-01	0	0	2.056656e+01	6.130219e+01	SP100
GO_Biological_Process_2021	regulation of lymphocyte differentiation (GO:0045619)	1/20	5.075870e-02	1.158050e-01	0	0	2.056656e+01	6.130219e+01	IL4I1
GO_Biological_Process_2021	positive regulation of hormone secretion (GO:0046887)	1/20	5.075870e-02	1.158050e-01	0	0	2.056656e+01	6.130219e+01	HFE
GO_Biological_Process_2021	inositol phosphate-mediated signaling (GO:0048016)	1/20	5.075870e-02	1.158050e-01	0	0	2.056656e+01	6.130219e+01	NFATC1
GO_Biological_Process_2021	regulation of response to cytokine stimulus (GO:0060759)	1/22	5.569338e-02	1.225254e-01	0	0	1.860598e+01	5.373209e+01	DDX58
GO_Biological_Process_2021	positive regulation of peptidase activity (GO:0010952)	1/22	5.569338e-02	1.225254e-01	0	0	1.860598e+01	5.373209e+01	TANK
GO_Biological_Process_2021	glutathione derivative biosynthetic process (GO:1901687)	1/22	5.569338e-02	1.225254e-01	0	0	1.860598e+01	5.373209e+01	GSTT1
GO_Biological_Process_2021	glutathione derivative metabolic process (GO:1901685)	1/22	5.569338e-02	1.225254e-01	0	0	1.860598e+01	5.373209e+01	GSTT1
GO_Biological_Process_2021	negative regulation of lymphocyte activation (GO:0051250)	1/22	5.569338e-02	1.225254e-01	0	0	1.860598e+01	5.373209e+01	IL4I1
GO_Biological_Process_2021	response to cytokine (GO:0034097)	2/150	5.806903e-02	1.243791e-01	0	0	5.351351e+00	1.523060e+01	SP100;MX2
GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)	2/150	5.806903e-02	1.243791e-01	0	0	5.351351e+00	1.523060e+01	DDX58;IRF7
GO_Biological_Process_2021	negative regulation of intracellular protein transport (GO:0090317)	1/23	5.815127e-02	1.243791e-01	0	0	1.775936e+01	5.052018e+01	SP100
GO_Biological_Process_2021	regulation of protein export from nucleus (GO:0046825)	1/23	5.815127e-02	1.243791e-01	0	0	1.775936e+01	5.052018e+01	SP100
GO_Biological_Process_2021	regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	1/24	6.060289e-02	1.287289e-01	0	0	1.698636e+01	4.761978e+01	TMEM204
GO_Biological_Process_2021	response to dsRNA (GO:0043331)	1/25	6.304826e-02	1.330059e-01	0	0	1.627778e+01	4.498942e+01	DDX58
GO_Biological_Process_2021	regulation of regulatory T cell differentiation (GO:0045589)	1/26	6.548737e-02	1.344674e-01	0	0	1.562588e+01	4.259456e+01	IL4I1
GO_Biological_Process_2021	negative regulation of signaling receptor activity (GO:2000272)	1/26	6.548737e-02	1.344674e-01	0	0	1.562588e+01	4.259456e+01	HFE
GO_Biological_Process_2021	organelle fission (GO:0048285)	1/26	6.548737e-02	1.344674e-01	0	0	1.562588e+01	4.259456e+01	MX2
GO_Biological_Process_2021	negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)	1/26	6.548737e-02	1.344674e-01	0	0	1.562588e+01	4.259456e+01	HFE
GO_Biological_Process_2021	regulation of toll-like receptor signaling pathway (GO:0034121)	1/27	6.792026e-02	1.367284e-01	0	0	1.502413e+01	4.040622e+01	IRF7
GO_Biological_Process_2021	regulation of vasculature development (GO:1901342)	1/27	6.792026e-02	1.367284e-01	0	0	1.502413e+01	4.040622e+01	SP100
GO_Biological_Process_2021	cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	1/27	6.792026e-02	1.367284e-01	0	0	1.502413e+01	4.040622e+01	DDX58
GO_Biological_Process_2021	positive regulation of defense response to virus by host (GO:0002230)	1/28	7.034694e-02	1.388901e-01	0	0	1.446696e+01	3.839988e+01	DDX58
GO_Biological_Process_2021	regulation of B cell activation (GO:0050864)	1/28	7.034694e-02	1.388901e-01	0	0	1.446696e+01	3.839988e+01	IL4I1
GO_Biological_Process_2021	regulation of multicellular organismal development (GO:2000026)	1/28	7.034694e-02	1.388901e-01	0	0	1.446696e+01	3.839988e+01	OAS2
GO_Biological_Process_2021	transition metal ion homeostasis (GO:0055076)	1/29	7.276742e-02	1.427539e-01	0	0	1.394958e+01	3.655469e+01	HFE
GO_Biological_Process_2021	alpha-amino acid catabolic process (GO:1901606)	1/30	7.518173e-02	1.465568e-01	0	0	1.346788e+01	3.485282e+01	IL4I1
GO_Biological_Process_2021	mitochondrion organization (GO:0007005)	2/175	7.597356e-02	1.471689e-01	0	0	4.572254e+00	1.178439e+01	MX2;IFIT2
GO_Biological_Process_2021	negative regulation of DNA binding (GO:0043392)	1/31	7.758986e-02	1.484328e-01	0	0	1.301830e+01	3.327892e+01	SP100
GO_Biological_Process_2021	negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	1/31	7.758986e-02	1.484328e-01	0	0	1.301830e+01	3.327892e+01	HFE
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	2/179	7.898441e-02	1.501679e-01	0	0	4.468023e+00	1.134210e+01	IL4I1;IRF7
GO_Biological_Process_2021	aortic valve morphogenesis (GO:0003180)	1/32	7.999185e-02	1.511502e-01	0	0	1.259772e+01	3.181971e+01	NFATC1
