Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	response to light stimulus (GO:0009416)	2/61	2.093185e-02	2.136377e-01	0	0	9.485796e+00	3.667667e+01	CDKN2D;ZRANB3
GO_Biological_Process_2021	iron ion homeostasis (GO:0055072)	2/61	2.093185e-02	2.136377e-01	0	0	9.485796e+00	3.667667e+01	BDH2;ABCB6
GO_Biological_Process_2021	positive regulation of autophagosome maturation (GO:1901098)	1/6	2.170366e-02	2.136377e-01	0	0	5.533889e+01	2.119631e+02	ADRB2
GO_Biological_Process_2021	activation of transmembrane receptor protein tyrosine kinase activity (GO:0007171)	1/6	2.170366e-02	2.136377e-01	0	0	5.533889e+01	2.119631e+02	ADRB2
GO_Biological_Process_2021	GDP-mannose metabolic process (GO:0019673)	1/6	2.170366e-02	2.136377e-01	0	0	5.533889e+01	2.119631e+02	GMDS
GO_Biological_Process_2021	aromatic amino acid transport (GO:0015801)	1/6	2.170366e-02	2.136377e-01	0	0	5.533889e+01	2.119631e+02	SLC7A8
GO_Biological_Process_2021	hexose import across plasma membrane (GO:0140271)	1/6	2.170366e-02	2.136377e-01	0	0	5.533889e+01	2.119631e+02	SLC2A3
GO_Biological_Process_2021	leucine transport (GO:0015820)	1/6	2.170366e-02	2.136377e-01	0	0	5.533889e+01	2.119631e+02	SLC7A8
GO_Biological_Process_2021	melanosome assembly (GO:1903232)	1/6	2.170366e-02	2.136377e-01	0	0	5.533889e+01	2.119631e+02	ABCB6
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000096)	1/6	2.170366e-02	2.136377e-01	0	0	5.533889e+01	2.119631e+02	DAB2
GO_Biological_Process_2021	actin cytoskeleton reorganization (GO:0031532)	2/63	2.223479e-02	2.136377e-01	0	0	9.173863e+00	3.491661e+01	PARVG;MICALL2
GO_Biological_Process_2021	adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	3/165	2.251247e-02	2.136377e-01	0	0	5.228836e+00	1.983656e+01	MARCO;FPR2;ADRB2
GO_Biological_Process_2021	DNA repair (GO:0006281)	4/298	2.356231e-02	2.136377e-01	0	0	3.871241e+00	1.450983e+01	CDKN2D;ZRANB3;UPF1;PARP3
GO_Biological_Process_2021	steroid biosynthetic process (GO:0006694)	2/65	2.357054e-02	2.136377e-01	0	0	8.881735e+00	3.328659e+01	DHCR7;LBR
GO_Biological_Process_2021	atrioventricular valve formation (GO:0003190)	1/7	2.527550e-02	2.136377e-01	0	0	4.611343e+01	1.696015e+02	OLFM1
GO_Biological_Process_2021	glutathione catabolic process (GO:0006751)	1/7	2.527550e-02	2.136377e-01	0	0	4.611343e+01	1.696015e+02	CHAC1
GO_Biological_Process_2021	heme transport (GO:0015886)	1/7	2.527550e-02	2.136377e-01	0	0	4.611343e+01	1.696015e+02	ABCB6
GO_Biological_Process_2021	cation homeostasis (GO:0055080)	1/7	2.527550e-02	2.136377e-01	0	0	4.611343e+01	1.696015e+02	SLC7A8
GO_Biological_Process_2021	iron coordination entity transport (GO:1901678)	1/7	2.527550e-02	2.136377e-01	0	0	4.611343e+01	1.696015e+02	ABCB6
GO_Biological_Process_2021	citrulline metabolic process (GO:0000052)	1/7	2.527550e-02	2.136377e-01	0	0	4.611343e+01	1.696015e+02	ALDH18A1
GO_Biological_Process_2021	thyroid hormone transport (GO:0070327)	1/7	2.527550e-02	2.136377e-01	0	0	4.611343e+01	1.696015e+02	SLC7A8
GO_Biological_Process_2021	creatine metabolic process (GO:0006600)	1/7	2.527550e-02	2.136377e-01	0	0	4.611343e+01	1.696015e+02	GAMT
GO_Biological_Process_2021	proline metabolic process (GO:0006560)	1/7	2.527550e-02	2.136377e-01	0	0	4.611343e+01	1.696015e+02	ALDH18A1
GO_Biological_Process_2021	sterol metabolic process (GO:0016125)	2/70	2.704996e-02	2.136377e-01	0	0	8.226595e+00	2.969858e+01	DHCR7;LBR
GO_Biological_Process_2021	cell morphogenesis involved in differentiation (GO:0000904)	2/72	2.849637e-02	2.136377e-01	0	0	7.990744e+00	2.843090e+01	PARVG;MICALL2
GO_Biological_Process_2021	cytoskeleton-dependent cytokinesis (GO:0061640)	2/72	2.849637e-02	2.136377e-01	0	0	7.990744e+00	2.843090e+01	ESPL1;KIF23
GO_Biological_Process_2021	negative regulation of chromosome organization (GO:2001251)	1/8	2.883448e-02	2.136377e-01	0	0	3.952381e+01	1.401587e+02	ESPL1
GO_Biological_Process_2021	aspartate family amino acid biosynthetic process (GO:0009067)	1/8	2.883448e-02	2.136377e-01	0	0	3.952381e+01	1.401587e+02	ASNS
GO_Biological_Process_2021	regulation of translational termination (GO:0006449)	1/8	2.883448e-02	2.136377e-01	0	0	3.952381e+01	1.401587e+02	UPF1
GO_Biological_Process_2021	positive regulation of early endosome to late endosome transport (GO:2000643)	1/8	2.883448e-02	2.136377e-01	0	0	3.952381e+01	1.401587e+02	DAB2
GO_Biological_Process_2021	replication fork protection (GO:0048478)	1/8	2.883448e-02	2.136377e-01	0	0	3.952381e+01	1.401587e+02	ZRANB3
GO_Biological_Process_2021	glyoxylate metabolic process (GO:0046487)	1/8	2.883448e-02	2.136377e-01	0	0	3.952381e+01	1.401587e+02	GRHPR
GO_Biological_Process_2021	regulation of extent of cell growth (GO:0061387)	1/8	2.883448e-02	2.136377e-01	0	0	3.952381e+01	1.401587e+02	OLFM1
GO_Biological_Process_2021	mitotic spindle elongation (GO:0000022)	1/8	2.883448e-02	2.136377e-01	0	0	3.952381e+01	1.401587e+02	KIF23
GO_Biological_Process_2021	mitotic spindle midzone assembly (GO:0051256)	1/8	2.883448e-02	2.136377e-01	0	0	3.952381e+01	1.401587e+02	KIF23
GO_Biological_Process_2021	actomyosin structure organization (GO:0031032)	2/76	3.148005e-02	2.136377e-01	0	0	7.557290e+00	2.613614e+01	PDLIM1;CSRP2
GO_Biological_Process_2021	estrogen biosynthetic process (GO:0006703)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	HSD17B7
GO_Biological_Process_2021	alpha-amino acid biosynthetic process (GO:1901607)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	ALDH18A1
GO_Biological_Process_2021	regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000095)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	DAB2
GO_Biological_Process_2021	response to vitamin (GO:0033273)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	CDKN2D
GO_Biological_Process_2021	response to vitamin D (GO:0033280)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	CDKN2D
GO_Biological_Process_2021	CD40 signaling pathway (GO:0023035)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	CD40
GO_Biological_Process_2021	hormone transport (GO:0009914)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	SLC7A8
GO_Biological_Process_2021	ketone body biosynthetic process (GO:0046951)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	BDH2
GO_Biological_Process_2021	L-ascorbic acid metabolic process (GO:0019852)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	SLC2A3
GO_Biological_Process_2021	negative regulation of systemic arterial blood pressure (GO:0003085)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	ADRB2
GO_Biological_Process_2021	positive regulation of protein kinase A signaling (GO:0010739)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	ADRB2
GO_Biological_Process_2021	positive regulation of protein kinase C signaling (GO:0090037)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	CD40
GO_Biological_Process_2021	ornithine metabolic process (GO:0006591)	1/9	3.238064e-02	2.136377e-01	0	0	3.458160e+01	1.186216e+02	ALDH18A1
GO_Biological_Process_2021	protein poly-ADP-ribosylation (GO:0070212)	1/10	3.591403e-02	2.136377e-01	0	0	3.073765e+01	1.022527e+02	PARP3
GO_Biological_Process_2021	regulation of axon guidance (GO:1902667)	1/10	3.591403e-02	2.136377e-01	0	0	3.073765e+01	1.022527e+02	TUBB2B
GO_Biological_Process_2021	glycine transport (GO:0015816)	1/10	3.591403e-02	2.136377e-01	0	0	3.073765e+01	1.022527e+02	SLC7A8
GO_Biological_Process_2021	iron ion transmembrane transport (GO:0034755)	1/10	3.591403e-02	2.136377e-01	0	0	3.073765e+01	1.022527e+02	ABCB6
GO_Biological_Process_2021	negative regulation of telomerase activity (GO:0051974)	1/10	3.591403e-02	2.136377e-01	0	0	3.073765e+01	1.022527e+02	PARP3
GO_Biological_Process_2021	regulation of organ growth (GO:0046620)	1/10	3.591403e-02	2.136377e-01	0	0	3.073765e+01	1.022527e+02	DUSP6
GO_Biological_Process_2021	actin filament depolymerization (GO:0030042)	1/11	3.943469e-02	2.136377e-01	0	0	2.766250e+01	8.943589e+01	CFL1
GO_Biological_Process_2021	positive regulation of cytoplasmic transport (GO:1903651)	1/11	3.943469e-02	2.136377e-01	0	0	2.766250e+01	8.943589e+01	DAB2
GO_Biological_Process_2021	glutamine family amino acid biosynthetic process (GO:0009084)	1/11	3.943469e-02	2.136377e-01	0	0	2.766250e+01	8.943589e+01	ALDH18A1
GO_Biological_Process_2021	glutathione biosynthetic process (GO:0006750)	1/11	3.943469e-02	2.136377e-01	0	0	2.766250e+01	8.943589e+01	CHAC1
GO_Biological_Process_2021	negative regulation of protein maturation (GO:1903318)	1/11	3.943469e-02	2.136377e-01	0	0	2.766250e+01	8.943589e+01	CHAC1
GO_Biological_Process_2021	ketone body metabolic process (GO:1902224)	1/11	3.943469e-02	2.136377e-01	0	0	2.766250e+01	8.943589e+01	BDH2
GO_Biological_Process_2021	negative regulation of sprouting angiogenesis (GO:1903671)	1/11	3.943469e-02	2.136377e-01	0	0	2.766250e+01	8.943589e+01	E2F2
GO_Biological_Process_2021	positive regulation of non-canonical Wnt signaling pathway (GO:2000052)	1/11	3.943469e-02	2.136377e-01	0	0	2.766250e+01	8.943589e+01	DAB2
GO_Biological_Process_2021	complement receptor mediated signaling pathway (GO:0002430)	1/11	3.943469e-02	2.136377e-01	0	0	2.766250e+01	8.943589e+01	FPR2
GO_Biological_Process_2021	desensitization of G protein-coupled receptor signaling pathway (GO:0002029)	1/11	3.943469e-02	2.136377e-01	0	0	2.766250e+01	8.943589e+01	ADRB2
GO_Biological_Process_2021	positive regulation by host of viral process (GO:0044794)	1/11	3.943469e-02	2.136377e-01	0	0	2.766250e+01	8.943589e+01	CFL1
GO_Biological_Process_2021	negative regulation of binding (GO:0051100)	2/88	4.112207e-02	2.136377e-01	0	0	6.498854e+00	2.073921e+01	DAB2;SLPI
GO_Biological_Process_2021	negative regulation of inflammatory response (GO:0050728)	3/212	4.251668e-02	2.136377e-01	0	0	4.043336e+00	1.276828e+01	CYSLTR1;FPR2;ADRB2
GO_Biological_Process_2021	protein mono-ADP-ribosylation (GO:0140289)	1/12	4.294268e-02	2.136377e-01	0	0	2.514646e+01	7.915828e+01	PARP3
GO_Biological_Process_2021	regulation of sister chromatid cohesion (GO:0007063)	1/12	4.294268e-02	2.136377e-01	0	0	2.514646e+01	7.915828e+01	ESPL1
GO_Biological_Process_2021	glycine metabolic process (GO:0006544)	1/12	4.294268e-02	2.136377e-01	0	0	2.514646e+01	7.915828e+01	GCAT
GO_Biological_Process_2021	positive regulation of metaphase/anaphase transition of cell cycle (GO:1902101)	1/12	4.294268e-02	2.136377e-01	0	0	2.514646e+01	7.915828e+01	ESPL1
GO_Biological_Process_2021	positive regulation of mitotic metaphase/anaphase transition (GO:0045842)	1/12	4.294268e-02	2.136377e-01	0	0	2.514646e+01	7.915828e+01	ESPL1
GO_Biological_Process_2021	positive regulation of mitotic sister chromatid separation (GO:1901970)	1/12	4.294268e-02	2.136377e-01	0	0	2.514646e+01	7.915828e+01	ESPL1
GO_Biological_Process_2021	nucleotide-sugar metabolic process (GO:0009225)	1/12	4.294268e-02	2.136377e-01	0	0	2.514646e+01	7.915828e+01	GMDS
GO_Biological_Process_2021	modulation by host of viral process (GO:0044788)	1/12	4.294268e-02	2.136377e-01	0	0	2.514646e+01	7.915828e+01	CFL1
GO_Biological_Process_2021	protein auto-ADP-ribosylation (GO:0070213)	1/12	4.294268e-02	2.136377e-01	0	0	2.514646e+01	7.915828e+01	PARP3
GO_Biological_Process_2021	positive regulation of transport (GO:0051050)	2/91	4.368591e-02	2.136377e-01	0	0	6.278842e+00	1.965736e+01	DAB2;FPR2
GO_Biological_Process_2021	negative regulation of MAPK cascade (GO:0043409)	2/94	4.630792e-02	2.136377e-01	0	0	6.073178e+00	1.865949e+01	UCHL1;DUSP6
GO_Biological_Process_2021	negative regulation of DNA-dependent DNA replication (GO:2000104)	1/13	4.643803e-02	2.136377e-01	0	0	2.304977e+01	7.075441e+01	ZRANB3
GO_Biological_Process_2021	regulation of autophagosome maturation (GO:1901096)	1/13	4.643803e-02	2.136377e-01	0	0	2.304977e+01	7.075441e+01	ADRB2
GO_Biological_Process_2021	glucose import (GO:0046323)	1/13	4.643803e-02	2.136377e-01	0	0	2.304977e+01	7.075441e+01	SLC2A3
GO_Biological_Process_2021	positive regulation of mRNA metabolic process (GO:1903313)	1/13	4.643803e-02	2.136377e-01	0	0	2.304977e+01	7.075441e+01	UPF1
GO_Biological_Process_2021	muscle tissue development (GO:0060537)	1/13	4.643803e-02	2.136377e-01	0	0	2.304977e+01	7.075441e+01	CSRP2
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	4/371	4.672314e-02	2.136377e-01	0	0	3.089681e+00	9.465288e+00	MARCO;DAB2;CD40;FPR2
GO_Biological_Process_2021	calcium ion homeostasis (GO:0055074)	2/97	4.898657e-02	2.136377e-01	0	0	5.880504e+00	1.773683e+01	CD40;SLC24A3
GO_Biological_Process_2021	regulation of MAP kinase activity (GO:0043405)	2/97	4.898657e-02	2.136377e-01	0	0	5.880504e+00	1.773683e+01	CD40;UCHL1
GO_Biological_Process_2021	regulation of cAMP-dependent protein kinase activity (GO:2000479)	1/14	4.992078e-02	2.136377e-01	0	0	2.127564e+01	6.376986e+01	ADRB2
GO_Biological_Process_2021	negative regulation of mRNA splicing, via spliceosome (GO:0048025)	1/14	4.992078e-02	2.136377e-01	0	0	2.127564e+01	6.376986e+01	RBMX
GO_Biological_Process_2021	cellular copper ion homeostasis (GO:0006878)	1/14	4.992078e-02	2.136377e-01	0	0	2.127564e+01	6.376986e+01	ABCB6
GO_Biological_Process_2021	positive regulation of protein-containing complex disassembly (GO:0043243)	1/14	4.992078e-02	2.136377e-01	0	0	2.127564e+01	6.376986e+01	ADRB2
GO_Biological_Process_2021	positive regulation of SMAD protein signal transduction (GO:0060391)	1/14	4.992078e-02	2.136377e-01	0	0	2.127564e+01	6.376986e+01	DAB2
GO_Biological_Process_2021	positive regulation of superoxide anion generation (GO:0032930)	1/14	4.992078e-02	2.136377e-01	0	0	2.127564e+01	6.376986e+01	FPR2
GO_Biological_Process_2021	defense response to protozoan (GO:0042832)	1/14	4.992078e-02	2.136377e-01	0	0	2.127564e+01	6.376986e+01	CD40
GO_Biological_Process_2021	vasodilation (GO:0042311)	1/14	4.992078e-02	2.136377e-01	0	0	2.127564e+01	6.376986e+01	ADRB2
GO_Biological_Process_2021	regulation of protein kinase C signaling (GO:0090036)	1/14	4.992078e-02	2.136377e-01	0	0	2.127564e+01	6.376986e+01	CD40
GO_Biological_Process_2021	response to UV (GO:0009411)	2/99	5.080305e-02	2.136377e-01	0	0	5.758676e+00	1.715970e+01	CDKN2D;ZRANB3
GO_Biological_Process_2021	cell-matrix adhesion (GO:0007160)	2/100	5.172035e-02	2.136377e-01	0	0	5.699626e+00	1.688175e+01	TIAM1;PARVG
GO_Biological_Process_2021	epithelial cell differentiation (GO:0030855)	2/101	5.264360e-02	2.136377e-01	0	0	5.641770e+00	1.661056e+01	DAB2;BDH2
GO_Biological_Process_2021	negative regulation of androgen receptor signaling pathway (GO:0060766)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	DAB2
GO_Biological_Process_2021	aflatoxin metabolic process (GO:0046222)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	ACY1
GO_Biological_Process_2021	regulation of superoxide anion generation (GO:0032928)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	FPR2
GO_Biological_Process_2021	negative regulation of mRNA processing (GO:0050686)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	RBMX
GO_Biological_Process_2021	regulation of clathrin-dependent endocytosis (GO:2000369)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	DAB2
GO_Biological_Process_2021	histone mRNA catabolic process (GO:0071044)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	UPF1
GO_Biological_Process_2021	negative regulation of protein processing (GO:0010955)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	CHAC1
GO_Biological_Process_2021	stress fiber assembly (GO:0043149)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	PDLIM1
GO_Biological_Process_2021	contractile actin filament bundle assembly (GO:0030038)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	PDLIM1
GO_Biological_Process_2021	organic heteropentacyclic compound metabolic process (GO:1901376)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	ACY1
GO_Biological_Process_2021	regulation of non-canonical Wnt signaling pathway (GO:2000050)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	TIAM1
GO_Biological_Process_2021	mycotoxin metabolic process (GO:0043385)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	ACY1
GO_Biological_Process_2021	engulfment of apoptotic cell (GO:0043652)	1/15	5.339099e-02	2.136377e-01	0	0	1.975496e+01	5.788427e+01	RHOBTB1
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	6/742	5.356753e-02	2.136377e-01	0	0	2.335050e+00	6.834254e+00	OLFM1;TIAM1;DAB2;CFL1;ASNS;DUSP6
GO_Biological_Process_2021	mitotic sister chromatid segregation (GO:0000070)	2/102	5.357275e-02	2.136377e-01	0	0	5.585070e+00	1.634591e+01	ESPL1;KIF23
GO_Biological_Process_2021	cellular metal ion homeostasis (GO:0006875)	2/104	5.544856e-02	2.161573e-01	0	0	5.475007e+00	1.583536e+01	CD40;SLC24A3
