Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of protein kinase activity (GO:0006469)	1/90	2.670119e-02	5.187658e-02	0	0	4.473034e+01	1.620601e+02	CDKN1C
GO_Biological_Process_2021	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/92	2.728773e-02	5.187658e-02	0	0	4.374286e+01	1.575319e+02	CDKN1C
GO_Biological_Process_2021	regulation of epithelial cell proliferation (GO:0050678)	1/93	2.758090e-02	5.187658e-02	0	0	4.326522e+01	1.553495e+02	CDKN1C
GO_Biological_Process_2021	regulation of kinase activity (GO:0043549)	1/94	2.787398e-02	5.187658e-02	0	0	4.279785e+01	1.532189e+02	CDKN1C
GO_Biological_Process_2021	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	1/100	2.963096e-02	5.226082e-02	0	0	4.019192e+01	1.414328e+02	CDKN1C
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	2/948	2.964046e-02	5.226082e-02	0	0	1.006765e+01	3.542419e+01	CDKN1C;IFI27
GO_Biological_Process_2021	positive regulation of cell projection organization (GO:0031346)	1/117	3.459471e-02	5.943194e-02	0	0	3.427241e+01	1.152943e+02	ARSB
GO_Biological_Process_2021	defense response to symbiont (GO:0140546)	1/124	3.663245e-02	6.033801e-02	0	0	3.231057e+01	1.068453e+02	IFI27
GO_Biological_Process_2021	regulation of phosphorylation (GO:0042325)	1/125	3.692326e-02	6.033801e-02	0	0	3.204839e+01	1.057249e+02	CDKN1C
GO_Biological_Process_2021	defense response to virus (GO:0051607)	1/133	3.924713e-02	6.260851e-02	0	0	3.009394e+01	9.744047e+01	IFI27
GO_Biological_Process_2021	regulation of neuron projection development (GO:0010975)	1/165	4.849593e-02	7.556342e-02	0	0	2.418293e+01	7.318420e+01	ARSB
GO_Biological_Process_2021	regulation of mitotic cell cycle (GO:0007346)	1/178	5.223200e-02	7.953509e-02	0	0	2.239209e+01	6.610279e+01	CDKN1C
GO_Biological_Process_2021	proteasomal protein catabolic process (GO:0010498)	1/205	5.995248e-02	8.926258e-02	0	0	1.940196e+01	5.460106e+01	IFI27
GO_Biological_Process_2021	apoptotic process (GO:0006915)	1/231	6.733742e-02	9.807841e-02	0	0	1.718609e+01	4.636874e+01	IFI27
GO_Biological_Process_2021	innate immune response (GO:0045087)	1/302	8.725813e-02	1.243893e-01	0	0	1.308505e+01	3.191293e+01	IFI27
GO_Biological_Process_2021	protein polyubiquitination (GO:0000209)	1/314	9.058972e-02	1.264482e-01	0	0	1.257572e+01	3.019951e+01	IFI27
GO_Biological_Process_2021	proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	1/321	9.252846e-02	1.265185e-01	0	0	1.229625e+01	2.926801e+01	IFI27
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	1/345	9.914945e-02	1.309359e-01	0	0	1.142442e+01	2.640328e+01	MFGE8
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	1/351	1.007984e-01	1.309359e-01	0	0	1.122514e+01	2.575758e+01	MFGE8
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	1/354	1.016219e-01	1.309359e-01	0	0	1.112805e+01	2.544423e+01	IFI27
GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	1/379	1.084602e-01	1.371101e-01	0	0	1.037884e+01	2.305525e+01	CDKN1C
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	1/408	1.163383e-01	1.443457e-01	0	0	9.625061e+00	2.070594e+01	ARSB
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	1/417	1.187714e-01	1.446851e-01	0	0	9.412500e+00	2.005385e+01	MFGE8
GO_Biological_Process_2021	negative regulation of nucleic acid-templated transcription (GO:1903507)	1/464	1.313870e-01	1.564515e-01	0	0	8.436717e+00	1.712323e+01	CDKN1C
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	1/481	1.359128e-01	1.564515e-01	0	0	8.130833e+00	1.622704e+01	ARSB
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	1/485	1.369749e-01	1.564515e-01	0	0	8.061983e+00	1.602688e+01	ARSB
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	1/488	1.377707e-01	1.564515e-01	0	0	8.011088e+00	1.587930e+01	ARSB
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	1/511	1.438517e-01	1.606344e-01	0	0	7.640784e+00	1.481527e+01	CDKN1C
GO_Biological_Process_2021	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	1/547	1.532980e-01	1.683765e-01	0	0	7.123810e+00	1.335979e+01	CDKN1C
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	1/621	1.724429e-01	1.863496e-01	0	0	6.249677e+00	1.098499e+01	IFI27
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase II (GO:0000122)	1/684	1.884563e-01	2.004218e-01	0	0	5.654758e+00	9.437163e+00	IFI27
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	1/1025	2.707215e-01	2.834116e-01	0	0	3.705078e+00	4.841295e+00	MFGE8
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	1/1183	3.064111e-01	3.158391e-01	0	0	3.183080e+00	3.765035e+00	CDKN1C
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	1/2206	5.040685e-01	5.103901e-01	0	0	1.613515e+00	1.105327e+00	IFI27
GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	1/2244	5.103901e-01	5.103901e-01	0	0	1.582791e+00	1.064554e+00	CDKN1C
