Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)	11/217	6.241582e-03	6.667853e-01	0	0	2.535753e+00	1.287281e+01	SPARC;COL5A1;ITGAD;ADAMTSL4;COL6A1;FN1;ITGAX;COL6A3;ATP7A;THBS1;LOXL1
GO_Biological_Process_2021	cellular response to interleukin-7 (GO:0098761)	3/19	6.892923e-03	6.667853e-01	0	0	8.818359e+00	4.389127e+01	CISH;IL7R;JAK3
GO_Biological_Process_2021	interleukin-7-mediated signaling pathway (GO:0038111)	3/19	6.892923e-03	6.667853e-01	0	0	8.818359e+00	4.389127e+01	CISH;IL7R;JAK3
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	11/221	7.123970e-03	6.667853e-01	0	0	2.486940e+00	1.229615e+01	CCL24;CXCL12;FAM110C;RUFY3;MGAT5;HGF;ITGAX;FGF1;RHOD;THBS1;HBEGF
GO_Biological_Process_2021	regulation of neuron projection development (GO:0010975)	9/165	8.135449e-03	6.667853e-01	0	0	2.733349e+00	1.315158e+01	KANK1;RUFY3;TRPV4;PLXNB3;KIF13B;CAMK1;DISC1;ARSB;ADCY6
GO_Biological_Process_2021	substrate-dependent cell migration, cell extension (GO:0006930)	2/7	8.575785e-03	6.667853e-01	0	0	1.877794e+01	8.936069e+01	P2RY12;OPHN1
GO_Biological_Process_2021	negative regulation of cytoplasmic translation (GO:2000766)	2/7	8.575785e-03	6.667853e-01	0	0	1.877794e+01	8.936069e+01	CPEB1;CPEB3
GO_Biological_Process_2021	negative regulation of ruffle assembly (GO:1900028)	2/7	8.575785e-03	6.667853e-01	0	0	1.877794e+01	8.936069e+01	KANK1;ARHGAP24
GO_Biological_Process_2021	endothelial cell migration (GO:0043542)	4/39	8.755678e-03	6.667853e-01	0	0	5.382719e+00	2.550361e+01	DPP4;EGR3;PLEKHG5;CYP1B1
GO_Biological_Process_2021	epithelial cell migration (GO:0010631)	4/41	1.043413e-02	6.667853e-01	0	0	5.091241e+00	2.322966e+01	DPP4;KANK1;PLEKHG5;CYP1B1
GO_Biological_Process_2021	regulation of apoptotic cell clearance (GO:2000425)	2/8	1.127682e-02	6.667853e-01	0	0	1.564748e+01	7.017905e+01	C4B;C4A
GO_Biological_Process_2021	regulation of chaperone-mediated autophagy (GO:1904714)	2/8	1.127682e-02	6.667853e-01	0	0	1.564748e+01	7.017905e+01	EEF1A2;SNCA
GO_Biological_Process_2021	elastic fiber assembly (GO:0048251)	2/8	1.127682e-02	6.667853e-01	0	0	1.564748e+01	7.017905e+01	LTBP3;ATP7A
GO_Biological_Process_2021	integrin activation (GO:0033622)	2/8	1.127682e-02	6.667853e-01	0	0	1.564748e+01	7.017905e+01	CXCL12;FN1
GO_Biological_Process_2021	wound healing, spreading of epidermal cells (GO:0035313)	2/8	1.127682e-02	6.667853e-01	0	0	1.564748e+01	7.017905e+01	COL5A1;ARHGAP24
GO_Biological_Process_2021	negative regulation of monooxygenase activity (GO:0032769)	2/8	1.127682e-02	6.667853e-01	0	0	1.564748e+01	7.017905e+01	GLA;SNCA
GO_Biological_Process_2021	positive regulation of apoptotic cell clearance (GO:2000427)	2/8	1.127682e-02	6.667853e-01	0	0	1.564748e+01	7.017905e+01	C4B;C4A
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	12/269	1.159410e-02	6.667853e-01	0	0	2.216924e+00	9.881403e+00	CCL24;CXCL12;FAM110C;RUFY3;MGAT5;HGF;FN1;ITGAX;FGF1;RHOD;THBS1;HBEGF
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	10/207	1.221338e-02	6.667853e-01	0	0	2.405769e+00	1.059795e+01	P2RY12;RASD2;MFHAS1;FAM110C;HGF;OSM;MST1R;FGF1;THBS1;HBEGF
GO_Biological_Process_2021	positive regulation of phospholipase C activity (GO:0010863)	4/43	1.230765e-02	6.667853e-01	0	0	4.829657e+00	2.123858e+01	P2RY12;ADRA1A;ARHGAP6;RASGRP4
GO_Biological_Process_2021	regulation of ruffle assembly (GO:1900027)	3/24	1.332891e-02	6.753683e-01	0	0	6.717033e+00	2.900294e+01	P2RY12;KANK1;ARHGAP24
GO_Biological_Process_2021	regulated exocytosis (GO:0045055)	9/180	1.384459e-02	6.753683e-01	0	0	2.491656e+00	1.066394e+01	ORM1;SPARC;HGF;FN1;SERPING1;CD36;SYNGR3;THBS1;SNCA
GO_Biological_Process_2021	endothelial cell chemotaxis (GO:0035767)	2/9	1.429933e-02	6.753683e-01	0	0	1.341144e+01	5.696567e+01	EGR3;PLEKHG5
GO_Biological_Process_2021	regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000095)	2/9	1.429933e-02	6.753683e-01	0	0	1.341144e+01	5.696567e+01	PLEKHA4;MLLT3
GO_Biological_Process_2021	response to magnesium ion (GO:0032026)	2/9	1.429933e-02	6.753683e-01	0	0	1.341144e+01	5.696567e+01	THBS1;SNCA
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	7/125	1.629183e-02	6.830433e-01	0	0	2.802390e+00	1.153770e+01	ORM1;SPARC;HGF;FN1;SERPING1;CD36;THBS1
GO_Biological_Process_2021	retinoic acid receptor signaling pathway (GO:0048384)	2/10	1.762872e-02	6.830433e-01	0	0	1.173441e+01	4.738620e+01	RXRB;RXRA
GO_Biological_Process_2021	positive regulation of mRNA 3'-end processing (GO:0031442)	2/10	1.762872e-02	6.830433e-01	0	0	1.173441e+01	4.738620e+01	CPEB1;CPEB3
GO_Biological_Process_2021	negative regulation of plasma membrane bounded cell projection assembly (GO:0120033)	3/27	1.839513e-02	6.830433e-01	0	0	5.876502e+00	2.348056e+01	KANK1;PLXNB3;ARHGAP24
GO_Biological_Process_2021	actin polymerization or depolymerization (GO:0008154)	4/50	2.050075e-02	6.830433e-01	0	0	4.093243e+00	1.591164e+01	SVIL;CFL2;SPIRE2;ARHGAP6
GO_Biological_Process_2021	amino acid transport (GO:0006865)	4/50	2.050075e-02	6.830433e-01	0	0	4.093243e+00	1.591164e+01	SLC7A7;SLC43A2;SLC7A11;SLC7A2
GO_Biological_Process_2021	regulation of complement activation (GO:0030449)	4/50	2.050075e-02	6.830433e-01	0	0	4.093243e+00	1.591164e+01	C4B;C4A;SERPING1;CFB
GO_Biological_Process_2021	hepatocyte growth factor receptor signaling pathway (GO:0048012)	2/11	2.125089e-02	6.830433e-01	0	0	1.043006e+01	4.016987e+01	HGF;MST1R
GO_Biological_Process_2021	positive regulation of alcohol biosynthetic process (GO:1902932)	2/11	2.125089e-02	6.830433e-01	0	0	1.043006e+01	4.016987e+01	FGF1;SNCA
GO_Biological_Process_2021	positive regulation of lipid kinase activity (GO:0090218)	3/30	2.438733e-02	6.830433e-01	0	0	5.222756e+00	1.939571e+01	P2RY12;EEF1A2;PIK3R4
GO_Biological_Process_2021	cell differentiation in hindbrain (GO:0021533)	2/12	2.515215e-02	6.830433e-01	0	0	9.386571e+00	3.456898e+01	OPHN1;ATP7A
GO_Biological_Process_2021	very-low-density lipoprotein particle assembly (GO:0034379)	2/12	2.515215e-02	6.830433e-01	0	0	9.386571e+00	3.456898e+01	APOC1;APOC4
GO_Biological_Process_2021	positive regulation of cellular senescence (GO:2000774)	2/12	2.515215e-02	6.830433e-01	0	0	9.386571e+00	3.456898e+01	ARG2;YPEL3
GO_Biological_Process_2021	positive regulation of protein depolymerization (GO:1901881)	2/12	2.515215e-02	6.830433e-01	0	0	9.386571e+00	3.456898e+01	CFL2;TRPV4
GO_Biological_Process_2021	regulation of humoral immune response (GO:0002920)	4/54	2.638971e-02	6.830433e-01	0	0	3.765012e+00	1.368500e+01	C4B;C4A;SERPING1;CFB
GO_Biological_Process_2021	protein palmitoylation (GO:0018345)	3/31	2.659114e-02	6.830433e-01	0	0	5.035972e+00	1.826636e+01	HHAT;PORCN;ZDHHC24
GO_Biological_Process_2021	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	4/55	2.800421e-02	6.830433e-01	0	0	3.690999e+00	1.319680e+01	HGF;RFFL;THBS1;SNCA
GO_Biological_Process_2021	superoxide metabolic process (GO:0006801)	3/32	2.889787e-02	6.830433e-01	0	0	4.862069e+00	1.723111e+01	NCF2;PRG3;ATP7A
GO_Biological_Process_2021	negative regulation of cell-matrix adhesion (GO:0001953)	3/32	2.889787e-02	6.830433e-01	0	0	4.862069e+00	1.723111e+01	HOXA7;ARHGAP6;THBS1
GO_Biological_Process_2021	positive regulation of receptor signaling pathway via STAT (GO:1904894)	3/32	2.889787e-02	6.830433e-01	0	0	4.862069e+00	1.723111e+01	MGAT5;CYP1B1;IL7R
GO_Biological_Process_2021	toll-like receptor 9 signaling pathway (GO:0034162)	2/13	2.931928e-02	6.830433e-01	0	0	8.532810e+00	3.011664e+01	PIK3R4;IRAK4
GO_Biological_Process_2021	positive regulation of cell aging (GO:0090343)	2/13	2.931928e-02	6.830433e-01	0	0	8.532810e+00	3.011664e+01	ARG2;YPEL3
GO_Biological_Process_2021	positive regulation of sodium ion transport (GO:0010765)	2/13	2.931928e-02	6.830433e-01	0	0	8.532810e+00	3.011664e+01	CNKSR3;SCN3B
GO_Biological_Process_2021	positive regulation of transporter activity (GO:0032411)	2/13	2.931928e-02	6.830433e-01	0	0	8.532810e+00	3.011664e+01	RXRA;SYNGR3
GO_Biological_Process_2021	negative regulation of neuron projection development (GO:0010977)	4/58	3.319446e-02	6.830433e-01	0	0	3.485408e+00	1.186911e+01	KANK1;RUFY3;TRPV4;ADCY6
GO_Biological_Process_2021	substrate-dependent cell migration (GO:0006929)	2/14	3.373949e-02	6.830433e-01	0	0	7.821343e+00	2.650721e+01	P2RY12;OPHN1
GO_Biological_Process_2021	negative regulation of interleukin-12 production (GO:0032695)	2/14	3.373949e-02	6.830433e-01	0	0	7.821343e+00	2.650721e+01	THBS1;JAK3
GO_Biological_Process_2021	regulation of cell adhesion mediated by integrin (GO:0033628)	3/34	3.381836e-02	6.830433e-01	0	0	4.547922e+00	1.540268e+01	DPP4;P2RY12;CYP1B1
GO_Biological_Process_2021	regulation of cytoplasmic translation (GO:2000765)	2/15	3.840039e-02	6.830433e-01	0	0	7.219332e+00	2.353277e+01	CPEB1;CPEB3
GO_Biological_Process_2021	regulation of endothelial cell chemotaxis (GO:2001026)	2/15	3.840039e-02	6.830433e-01	0	0	7.219332e+00	2.353277e+01	FGF1;THBS1
GO_Biological_Process_2021	superoxide anion generation (GO:0042554)	2/15	3.840039e-02	6.830433e-01	0	0	7.219332e+00	2.353277e+01	NCF2;PRG3
GO_Biological_Process_2021	nitric oxide biosynthetic process (GO:0006809)	2/15	3.840039e-02	6.830433e-01	0	0	7.219332e+00	2.353277e+01	ARG2;CYP1B1
GO_Biological_Process_2021	cellular response to heat (GO:0034605)	3/36	3.914417e-02	6.830433e-01	0	0	4.271853e+00	1.384296e+01	TRPV4;FGF1;THBS1
GO_Biological_Process_2021	endoderm formation (GO:0001706)	3/36	3.914417e-02	6.830433e-01	0	0	4.271853e+00	1.384296e+01	COL6A1;FN1;SOX7
GO_Biological_Process_2021	actin filament organization (GO:0007015)	7/152	4.126579e-02	6.830433e-01	0	0	2.277402e+00	7.259723e+00	SVIL;RUFY3;TRPV4;FAT1;SPIRE2;PPP1R9A;RHOD
GO_Biological_Process_2021	regulation of establishment of cell polarity (GO:2000114)	2/16	4.329002e-02	6.830433e-01	0	0	6.703323e+00	2.104732e+01	KANK1;RUFY3
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	2/16	4.329002e-02	6.830433e-01	0	0	6.703323e+00	2.104732e+01	CXCL12;NACC2
GO_Biological_Process_2021	negative regulation of cell-substrate junction organization (GO:0150118)	2/16	4.329002e-02	6.830433e-01	0	0	6.703323e+00	2.104732e+01	ARHGAP6;THBS1
GO_Biological_Process_2021	negative regulation of focal adhesion assembly (GO:0051895)	2/16	4.329002e-02	6.830433e-01	0	0	6.703323e+00	2.104732e+01	ARHGAP6;THBS1
GO_Biological_Process_2021	nitric oxide metabolic process (GO:0046209)	2/16	4.329002e-02	6.830433e-01	0	0	6.703323e+00	2.104732e+01	ARG2;CYP1B1
GO_Biological_Process_2021	positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	2/16	4.329002e-02	6.830433e-01	0	0	6.703323e+00	2.104732e+01	CD53;CAMK1
GO_Biological_Process_2021	regulation of endothelial cell proliferation (GO:0001936)	5/92	4.411263e-02	6.830433e-01	0	0	2.706147e+00	8.445909e+00	CCL24;SPARC;EGR3;PLXNB3;THBS1
GO_Biological_Process_2021	regulation of viral entry into host cell (GO:0046596)	3/39	4.787828e-02	6.830433e-01	0	0	3.915264e+00	1.189885e+01	IFITM1;TMPRSS4;PTX3
GO_Biological_Process_2021	protein acylation (GO:0043543)	3/39	4.787828e-02	6.830433e-01	0	0	3.915264e+00	1.189885e+01	ING4;HHAT;PORCN
GO_Biological_Process_2021	negative regulation of viral entry into host cell (GO:0046597)	2/17	4.839680e-02	6.830433e-01	0	0	6.256115e+00	1.894553e+01	IFITM1;PTX3
GO_Biological_Process_2021	positive regulation of heart rate (GO:0010460)	2/17	4.839680e-02	6.830433e-01	0	0	6.256115e+00	1.894553e+01	SCN3B;ADRA1A
GO_Biological_Process_2021	negative regulation of cell-substrate adhesion (GO:0010812)	3/40	5.098428e-02	6.830433e-01	0	0	3.809252e+00	1.133724e+01	KANK1;HOXA7;THBS1
GO_Biological_Process_2021	positive regulation of wound healing (GO:0090303)	3/40	5.098428e-02	6.830433e-01	0	0	3.809252e+00	1.133724e+01	KANK1;THBS1;HBEGF
GO_Biological_Process_2021	regulation of establishment or maintenance of cell polarity (GO:0032878)	2/18	5.370952e-02	6.830433e-01	0	0	5.864808e+00	1.714967e+01	KANK1;RUFY3
GO_Biological_Process_2021	regulation of mRNA polyadenylation (GO:1900363)	2/18	5.370952e-02	6.830433e-01	0	0	5.864808e+00	1.714967e+01	CPEB1;CPEB3
GO_Biological_Process_2021	regulation of protein sumoylation (GO:0033233)	2/18	5.370952e-02	6.830433e-01	0	0	5.864808e+00	1.714967e+01	RASD2;ZMIZ1
GO_Biological_Process_2021	carboxylic acid transmembrane transport (GO:1905039)	3/41	5.418561e-02	6.830433e-01	0	0	3.708818e+00	1.081247e+01	SLC13A2;SLC7A7;SLC7A11
GO_Biological_Process_2021	regulation of peptidyl-serine phosphorylation (GO:0033135)	5/98	5.516091e-02	6.830433e-01	0	0	2.530778e+00	7.332930e+00	CNKSR3;OSM;TNKS1BP1;CAMK1;SNCA
GO_Biological_Process_2021	organic acid transport (GO:0015849)	5/100	5.916782e-02	6.830433e-01	0	0	2.477244e+00	7.004104e+00	SLC7A7;RXRA;SLC43A2;SLC7A11;SLC7A2
GO_Biological_Process_2021	dopamine metabolic process (GO:0042417)	2/19	5.921736e-02	6.830433e-01	0	0	5.519537e+00	1.560120e+01	ATP7A;SNCA
GO_Biological_Process_2021	positive regulation of macrophage migration (GO:1905523)	2/19	5.921736e-02	6.830433e-01	0	0	5.519537e+00	1.560120e+01	P2RY12;THBS1
GO_Biological_Process_2021	cellular response to chemical stress (GO:0062197)	5/101	6.123199e-02	6.830433e-01	0	0	2.451313e+00	6.846728e+00	NCF2;TRPV4;CAT;GPX8;SNCA
GO_Biological_Process_2021	cation transmembrane transport (GO:0098655)	3/44	6.434817e-02	6.830433e-01	0	0	3.436914e+00	9.428990e+00	SFXN3;ATP1B1;SLC7A2
GO_Biological_Process_2021	cell morphogenesis involved in differentiation (GO:0000904)	4/72	6.435466e-02	6.830433e-01	0	0	2.765840e+00	7.587655e+00	OPHN1;ATRNL1;FN1;ANTXR1
GO_Biological_Process_2021	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338)	2/20	6.490986e-02	6.830433e-01	0	0	5.212630e+00	1.425527e+01	CLDN11;CLDN10
GO_Biological_Process_2021	early endosome to late endosome transport (GO:0045022)	2/20	6.490986e-02	6.830433e-01	0	0	5.212630e+00	1.425527e+01	STX8;HOOK3
GO_Biological_Process_2021	regulation of protein modification by small protein conjugation or removal (GO:1903320)	2/20	6.490986e-02	6.830433e-01	0	0	5.212630e+00	1.425527e+01	EPAS1;ZMIZ1
GO_Biological_Process_2021	negative regulation of viral life cycle (GO:1903901)	2/20	6.490986e-02	6.830433e-01	0	0	5.212630e+00	1.425527e+01	IFITM1;PTX3
GO_Biological_Process_2021	positive regulation of heart contraction (GO:0045823)	2/20	6.490986e-02	6.830433e-01	0	0	5.212630e+00	1.425527e+01	SCN3B;ADRA1A
GO_Biological_Process_2021	amino acid transmembrane transport (GO:0003333)	3/45	6.791707e-02	6.830433e-01	0	0	3.354911e+00	9.022924e+00	SLC7A7;SFXN3;SLC7A11
GO_Biological_Process_2021	actin nucleation (GO:0045010)	2/21	7.077691e-02	6.830433e-01	0	0	4.938029e+00	1.307700e+01	SPIRE2;IQGAP2
GO_Biological_Process_2021	calcium ion transport into cytosol (GO:0060402)	2/21	7.077691e-02	6.830433e-01	0	0	4.938029e+00	1.307700e+01	TRPV4;ADRA1A
GO_Biological_Process_2021	regulation of dendritic spine development (GO:0060998)	2/21	7.077691e-02	6.830433e-01	0	0	4.938029e+00	1.307700e+01	CAMK1;CPEB3
GO_Biological_Process_2021	regulation of fibroblast migration (GO:0010762)	2/21	7.077691e-02	6.830433e-01	0	0	4.938029e+00	1.307700e+01	RFFL;THBS1
GO_Biological_Process_2021	heparan sulfate proteoglycan metabolic process (GO:0030201)	2/21	7.077691e-02	6.830433e-01	0	0	4.938029e+00	1.307700e+01	XYLT1;SGSH
GO_Biological_Process_2021	positive regulation of dendritic spine development (GO:0060999)	2/22	7.680873e-02	6.830433e-01	0	0	4.690887e+00	1.203887e+01	CAMK1;CPEB3
GO_Biological_Process_2021	substrate adhesion-dependent cell spreading (GO:0034446)	3/48	7.914608e-02	6.830433e-01	0	0	3.130769e+00	7.941071e+00	ATRNL1;FN1;ANTXR1
GO_Biological_Process_2021	cytoskeleton-dependent intracellular transport (GO:0030705)	2/23	8.299588e-02	6.830433e-01	0	0	4.467283e+00	1.111891e+01	KIF5A;HOOK3
GO_Biological_Process_2021	positive regulation of morphogenesis of an epithelium (GO:1905332)	2/23	8.299588e-02	6.830433e-01	0	0	4.467283e+00	1.111891e+01	LBX2;ITGAX
GO_Biological_Process_2021	response to hydrogen peroxide (GO:0042542)	3/49	8.305766e-02	6.830433e-01	0	0	3.062552e+00	7.620304e+00	CAT;CYP1B1;GLRX2
GO_Biological_Process_2021	negative regulation of cell projection organization (GO:0031345)	3/49	8.305766e-02	6.830433e-01	0	0	3.062552e+00	7.620304e+00	KANK1;TRPV4;ADCY6
GO_Biological_Process_2021	oligosaccharide metabolic process (GO:0009311)	3/49	8.305766e-02	6.830433e-01	0	0	3.062552e+00	7.620304e+00	MAN2B2;B4GALNT2;GLA
GO_Biological_Process_2021	positive regulation of cellular biosynthetic process (GO:0031328)	7/180	8.510059e-02	6.830433e-01	0	0	1.906055e+00	4.696370e+00	NNMT;HGF;CD36;CPEB3;ATP7A;THBS1;SNCA
GO_Biological_Process_2021	positive regulation of ion transport (GO:0043270)	3/50	8.705066e-02	6.830433e-01	0	0	2.997238e+00	7.317053e+00	CNKSR3;CAMK2A;SCN3B
GO_Biological_Process_2021	positive regulation of cell adhesion (GO:0045785)	4/80	8.716948e-02	6.830433e-01	0	0	2.473684e+00	6.035545e+00	P2RY12;ZFHX3;CXCL12;RHOD
GO_Biological_Process_2021	cellular response to catecholamine stimulus (GO:0071870)	2/24	8.932925e-02	6.830433e-01	0	0	4.264007e+00	1.029939e+01	ADCY6;SNCA
GO_Biological_Process_2021	extracellular matrix assembly (GO:0085029)	2/24	8.932925e-02	6.830433e-01	0	0	4.264007e+00	1.029939e+01	LTBP3;ATP7A
GO_Biological_Process_2021	leukotriene metabolic process (GO:0006691)	2/24	8.932925e-02	6.830433e-01	0	0	4.264007e+00	1.029939e+01	PRG3;ABCC10
GO_Biological_Process_2021	wound healing, spreading of cells (GO:0044319)	2/24	8.932925e-02	6.830433e-01	0	0	4.264007e+00	1.029939e+01	COL5A1;ARHGAP24
GO_Biological_Process_2021	regulation of axonogenesis (GO:0050770)	3/51	9.112330e-02	6.830433e-01	0	0	2.934645e+00	7.030066e+00	RUFY3;KIF13B;PLXNB3
GO_Biological_Process_2021	blood circulation (GO:0008015)	3/51	9.112330e-02	6.830433e-01	0	0	2.934645e+00	7.030066e+00	CXCL12;SERPING1;ADCY6
GO_Biological_Process_2021	myeloid cell differentiation (GO:0030099)	3/52	9.527378e-02	6.830433e-01	0	0	2.874608e+00	6.758204e+00	MFHAS1;JAK3;RASGRP4
GO_Biological_Process_2021	receptor catabolic process (GO:0032801)	2/25	9.580002e-02	6.830433e-01	0	0	4.078407e+00	9.565872e+00	PIK3R4;VLDLR
GO_Biological_Process_2021	negative regulation of cell junction assembly (GO:1901889)	2/25	9.580002e-02	6.830433e-01	0	0	4.078407e+00	9.565872e+00	ARHGAP6;THBS1
GO_Biological_Process_2021	negative regulation of cysteine-type endopeptidase activity (GO:2000117)	3/53	9.950026e-02	6.830433e-01	0	0	2.816971e+00	6.500429e+00	HGF;THBS1;SNCA
GO_Biological_Process_2021	alkaloid metabolic process (GO:0009820)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	NNMT
GO_Biological_Process_2021	pyridine-containing compound metabolic process (GO:0072524)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	NNMT
GO_Biological_Process_2021	pyrimidine nucleobase biosynthetic process (GO:0019856)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	CTPS2
GO_Biological_Process_2021	pyrimidine nucleotide metabolic process (GO:0006220)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	CTPS2
GO_Biological_Process_2021	anion homeostasis (GO:0055081)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	CYB561
GO_Biological_Process_2021	anterograde dendritic transport (GO:0098937)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	KIF5A
GO_Biological_Process_2021	anterograde dendritic transport of neurotransmitter receptor complex (GO:0098971)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	KIF5A
GO_Biological_Process_2021	reelin-mediated signaling pathway (GO:0038026)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	VLDLR
GO_Biological_Process_2021	regulation of blood coagulation, intrinsic pathway (GO:2000266)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	SERPING1
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001270)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	RFFL
GO_Biological_Process_2021	regulation of dendritic cell cytokine production (GO:0002730)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	JAK3
GO_Biological_Process_2021	regulation of glial cell migration (GO:1903975)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	P2RY12
GO_Biological_Process_2021	regulation of glycoprotein metabolic process (GO:1903018)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	PTX3
GO_Biological_Process_2021	cellular response to nutrient (GO:0031670)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	PDK2
GO_Biological_Process_2021	regulation of growth rate (GO:0040009)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	TMPRSS4
GO_Biological_Process_2021	cerebellar granule cell differentiation (GO:0021707)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	OPHN1
GO_Biological_Process_2021	cerebellar Purkinje cell differentiation (GO:0021702)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	ATP7A
GO_Biological_Process_2021	cerebral cortex neuron differentiation (GO:0021895)	1/5	1.004613e-01	6.830433e-01	0	0	1.170873e+01	2.690647e+01	OPHN1
